playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,235790,-1,-1,246669,-1,-1,251805,-1,-1,234378,278773,-1,-1,-1,205498,209989,-1,-1,246669,-1,251566,271807,-1,246669,225193,243715,246669,-1,-1,227813,-1,-1,232938,265693,-1,234378,202652,257711,-1,-1,-1,1,226491,-1,222665,-1,232580,246669,-1,234378,-1,-1,230666,194404,-1,-1,-1,246669,-1,246669,-1,231936,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,-1,227174,-1,-1,229906,212419,-1,-1,-1,261336,216393,-1,-1,257057,-1,246923,219693,-1,216393,199189,227678,200458,-1,-1,248465,-1,-1,207557,74207,-1,216393,226162,200458,-1,-1,-1,2,264209,210635,210881,-1,241464,202811,-1,216393,-1,-1,247172,243917,-1,-1,-1,200458,-1,200458,-1,236987,221697,-1,-1
-1,240595,257063,-1,-1,264299,-1,256366,242751,-1,-1,218343,231540,-1,-1,-1,211504,234319,-1,-1,212099,-1,225748,232185,-1,264299,194017,195037,264299,-1,-1,238336,-1,-1,279225,235770,-1,218343,238196,264299,-1,-1,-1,3,271743,256965,245652,-1,221281,234319,-1,264299,251522,-1,242749,74726,278314,-1,-1,245766,-1,264299,264746,173671,245766,-1,-1
-1,234803,220039,-1,-1,239377,-1,-1,229073,-1,-1,221705,224447,-1,-1,-1,233442,212366,-1,-1,239377,-1,255913,256442,-1,212366,178287,239540,239377,-1,-1,231951,-1,-1,246002,244240,-1,212366,225867,240912,-1,-1,-1,4,254522,219795,238368,-1,212090,212090,-1,212366,258532,-1,251311,235027,-1,-1,-1,220039,-1,212366,-1,244559,225509,-1,-1
278017,228789,257534,-1,-1,257534,-1,71651,259307,-1,265412,254796,246340,-1,-1,-1,237386,263620,-1,-1,256079,-1,233049,222104,-1,257534,238616,248695,257534,277795,-1,229942,-1,-1,242578,273906,-1,257534,242444,239231,-1,-1,-1,5,273883,278813,247090,-1,262859,256079,-1,257534,204246,71997,232411,258485,71998,-1,238074,257534,278288,257534,261375,259356,259197,-1,229984
-1,204935,243282,-1,-1,243282,-1,-1,152908,-1,-1,232080,172723,-1,-1,-1,245741,193474,-1,-1,208135,-1,261188,266609,-1,243282,243657,202695,243282,-1,-1,247649,-1,-1,257896,253510,-1,243282,251892,244380,-1,-1,-1,7,180216,256268,234078,-1,207599,202695,-1,243282,270866,-1,74634,237704,270676,-1,-1,221479,-1,243282,-1,74413,221479,-1,-1
-1,242656,247361,-1,-1,213693,-1,74145,244591,-1,-1,258906,246053,-1,-1,-1,246791,213693,-1,-1,236764,-1,243134,232104,-1,247361,270206,229266,247361,-1,-1,231838,-1,-1,203215,208892,-1,247361,198118,241184,-1,-1,-1,8,248384,71814,206534,-1,239360,239360,-1,247361,263734,-1,256776,193331,73219,-1,-1,239360,-1,213693,261382,235735,247249,-1,-1
-1,240913,253072,-1,-1,231281,-1,71227,231281,-1,-1,236772,273651,-1,-1,-1,242434,239837,-1,-1,246104,-1,209331,225100,-1,231281,232487,237678,231281,-1,-1,232223,-1,-1,279128,264298,-1,216267,242516,216267,-1,-1,-1,9,271977,212831,235805,-1,203376,203376,-1,231281,246174,-1,224458,253428,278292,-1,-1,209331,-1,231281,-1,265459,241084,-1,-1
-1,210257,239085,-1,-1,186942,-1,279624,271574,-1,-1,237692,264681,-1,-1,-1,203574,218667,-1,-1,186942,-1,270409,208920,-1,186942,253124,239818,270409,-1,-1,188377,-1,-1,157804,75577,-1,186942,206517,251517,-1,-1,-1,10,277427,207410,192985,-1,229237,239818,-1,186942,277295,-1,264349,200159,231866,-1,-1,239085,-1,186942,-1,70996,246420,-1,-1
-1,226753,268438,-1,-1,212198,-1,203263,236401,-1,-1,234574,221660,-1,-1,-1,269136,190460,-1,-1,200145,-1,212198,255475,-1,212198,233064,235243,212198,-1,-1,205988,-1,-1,268439,169588,-1,212198,250961,254088,-1,-1,-1,11,71973,268443,253306,-1,239301,212198,-1,212198,273599,-1,259399,243647,163264,-1,-1,212198,-1,212198,269087,238041,231677,-1,-1
-1,239358,252066,-1,-1,252066,-1,203783,186156,-1,-1,266815,183422,-1,-1,-1,227806,255145,-1,-1,253054,-1,233487,259442,-1,252066,253055,228888,252066,-1,-1,260842,-1,-1,242853,232413,-1,252066,70035,242181,-1,-1,-1,12,260402,279251,261283,-1,221600,186156,-1,252066,74323,-1,243619,232110,262255,-1,-1,237295,-1,252066,229682,241523,237295,-1,211009
-1,203841,233731,-1,-1,266127,-1,275876,262118,-1,206115,223334,211990,-1,-1,-1,237329,237161,-1,-1,247851,-1,206085,186345,-1,266127,241096,210047,266127,268460,-1,231512,-1,-1,163600,218659,-1,266127,234742,266127,-1,-1,-1,13,274246,270519,230977,-1,198032,247851,-1,242964,198039,-1,196978,220407,270617,-1,-1,233731,-1,242964,251809,207650,242964,-1,203487
-1,199641,236015,-1,-1,236015,-1,-1,224656,-1,-1,257470,256008,-1,-1,-1,255718,237819,-1,-1,235642,-1,240740,71634,-1,236015,254243,238095,236015,-1,-1,202750,-1,-1,74242,243057,-1,236015,269421,217036,-1,-1,-1,14,261647,235173,205569,-1,278016,235642,-1,236015,273106,-1,230978,73239,239015,-1,-1,236015,-1,236015,-1,206086,192123,-1,-1
-1,206218,238490,-1,-1,246682,-1,75093,258805,-1,-1,233957,242787,-1,-1,-1,203903,246682,-1,-1,228120,-1,243223,262072,-1,246682,255594,235156,246682,-1,-1,241075,-1,-1,276561,276412,-1,238490,208806,230774,-1,-1,-1,15,277658,262290,208159,-1,193011,193011,-1,246682,70024,-1,193942,250804,256359,-1,-1,240317,-1,246682,274931,275297,240317,-1,-1
-1,233934,270857,-1,-1,270857,-1,217096,227927,-1,244319,240097,215798,-1,-1,-1,237916,279497,-1,-1,226012,-1,180819,257084,-1,270857,231044,252793,226012,243585,-1,242916,-1,-1,277561,204760,-1,270857,207807,202697,-1,-1,-1,17,256035,222156,233795,-1,220570,202697,-1,270857,245153,-1,221841,189324,258167,-1,-1,240097,-1,270857,247497,212382,258930,-1,271669
-1,240091,225539,-1,-1,220697,-1,-1,243576,-1,-1,220697,272926,-1,-1,-1,270208,247394,-1,-1,227535,-1,251421,270579,-1,220697,259868,232488,220697,-1,-1,260105,-1,-1,245279,243702,-1,220697,212188,259583,-1,-1,-1,18,72159,236568,236480,-1,264453,200104,-1,220697,236239,-1,231943,172203,279117,-1,-1,200104,-1,220697,-1,205923,200104,-1,-1
-1,193105,245155,-1,-1,210736,-1,-1,229880,-1,-1,236792,193182,-1,-1,-1,242271,224371,-1,-1,225659,-1,233927,245388,-1,210736,234153,242000,210736,-1,-1,244470,-1,-1,205431,189615,-1,210736,251954,210736,-1,-1,-1,19,278098,272936,235844,-1,245336,224371,-1,210736,-1,-1,195859,164835,-1,-1,-1,233927,-1,210736,-1,72754,190717,-1,-1
-1,167495,256790,-1,-1,202126,-1,278252,209889,-1,-1,247827,234205,-1,-1,-1,189596,209658,-1,-1,212622,-1,213345,206113,-1,212622,222492,229558,247827,-1,-1,225375,-1,-1,277823,202335,-1,212622,250955,234396,-1,-1,-1,21,275298,266236,268421,-1,237086,167495,-1,212622,276004,-1,70448,186569,266245,-1,-1,202126,-1,212622,229391,248266,202126,-1,-1
