competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
41,8,12,1756,41,0,29,29,178,161486,162071,61200,131491,0,41
41,3,2,919,41,0,29,29,249,161486,162072,61200,300,0,41
41,5,10,113459,41,0,29,29,34,161486,162073,61200,298,0,41
41,4,7,922,41,0,29,29,228,161486,162074,61200,417,0,41
41,6,9,1757,41,0,29,29,34,161486,162075,46800,2041,0,41
41,16,14,1463,41,0,29,29,34,161486,162076,61200,1456,0,41
41,13,11,112199,41,0,29,29,228,161486,162077,46800,418,0,41
41,15,1,918,41,0,29,29,34,161486,162078,46800,299,0,41
10,18,12,1913,10,0,13,13,176,161484,163772,46800,1905,0,10
10,17,11,1904,10,0,13,13,178,161485,163773,46800,111380,0,10
10,10,15,1915,10,0,13,13,176,161485,163774,46800,1907,0,10
10,8,4,246,10,0,13,13,487,161485,163775,46800,634,0,10
10,16,14,1914,10,0,13,13,249,161485,163776,46800,100646,0,10
10,1,2,1903,10,0,12,13,180,161486,163777,46800,247,0,10
10,13,6,1906,10,0,13,13,178,161486,163778,46800,100634,0,10
10,7,5,1908,10,0,13,13,176,161486,163779,46800,100632,0,10
10,3,9,1910,10,0,13,12,249,161486,163780,46800,245,0,10
13,16,11,1925,13,0,12,12,450,161485,164081,54000,95,0,13
13,20,5,1808,13,0,12,12,340,161484,164082,72000,17,0,13
13,8,3,5,13,0,12,12,28,161486,164083,48600,2,0,13
13,10,19,1799,13,0,12,12,330,161485,164084,54000,13,0,13
13,2,1,9,13,0,12,12,13,161486,164085,57600,10,0,13
13,15,12,11,13,0,12,12,1,161486,164086,48600,7,0,13
13,18,7,14,13,0,12,12,449,161485,164087,46800,94,0,13
13,9,6,18,13,0,12,12,409,161486,164088,48600,144,0,13
13,4,14,19,13,0,12,12,355,161485,164089,63000,1,0,13
13,13,17,110,13,0,12,12,415,161485,164090,54000,1943,0,13
14,17,4,1796,14,0,16,16,336,161481,164533,71100,1800,0,14
14,15,22,1952,14,0,16,16,332,161481,164534,71100,1807,0,14
14,16,1,8,14,0,16,16,432,161482,164535,71100,1923,0,14
14,19,13,1792,14,0,16,16,329,161481,164536,71100,1929,0,14
14,18,3,1794,14,0,16,16,433,161481,164537,71100,1951,0,14
14,20,12,1806,14,0,16,16,331,161481,164538,71100,1801,0,14
14,6,2,106,14,0,16,16,326,161481,164539,72000,109,0,14
14,10,7,1795,14,0,16,16,347,161481,164540,71100,1919,0,14
14,24,21,1961,14,0,16,16,334,161482,164541,71100,15,0,14
14,14,11,91,14,0,16,16,249,161482,164542,72000,1960,0,14
14,9,5,12,14,0,16,15,349,161482,164543,71100,3,0,14
14,8,23,1790,14,0,15,16,112,161482,164544,71100,97,0,14
31,20,8,189,31,0,12,13,33,161485,165023,74700,205,0,31
31,14,16,1842,31,0,13,13,193,161484,165024,74700,206,0,31
31,19,18,1745,31,0,13,13,34,161485,165025,54000,111811,0,31
31,3,4,110374,31,0,13,13,193,161486,165026,64800,131682,0,31
31,6,15,347,31,0,13,13,193,161486,165027,74700,45,0,31
31,10,7,131681,31,0,12,13,176,161485,165028,64800,1746,0,31
31,5,13,50,31,0,13,13,229,161486,165029,54000,115841,0,31
31,2,12,52,31,0,13,13,195,161487,165030,74700,115845,0,31
31,1,11,54,31,0,13,13,261,161486,165031,54000,48,0,31
31,17,9,55,31,0,13,13,482,161486,165032,45000,110556,0,31
189,8,11,1713,189,0,15,15,34,161486,165363,51300,110770,0,189
189,2,4,324,189,0,15,15,178,161486,165364,59400,10032,0,189
189,12,3,894,189,0,15,15,33,161485,165365,73800,322,0,189
189,5,10,1704,189,0,15,15,34,161485,165366,64800,897,0,189
189,7,9,900,189,0,15,15,176,161486,165367,59400,898,0,189
189,6,1,896,189,0,15,15,176,161485,165368,46800,1862,0,189
53,17,1,241,53,0,14,14,192,161485,165545,50400,472,0,53
53,18,8,453,53,0,14,12,440,161484,165546,75600,461,0,53
53,14,16,463,53,0,14,14,399,161485,165547,58500,100888,0,53
53,11,19,452,53,0,13,14,393,161485,165548,66600,450,0,53
53,5,13,480,53,0,13,14,429,161486,165549,66600,448,0,53
53,3,20,462,53,0,14,14,427,161485,165550,75600,240,0,53
53,9,10,457,53,0,14,14,397,161486,165551,75600,449,0,53
53,15,2,243,53,0,13,14,2,161486,165552,58500,1860,0,53
53,7,4,483,53,0,13,14,386,161486,165553,50400,110062,0,53
53,6,12,481,53,0,14,14,389,161487,165554,75600,479,0,53
19,11,3,112172,19,0,11,11,420,161485,165884,46800,175,0,19
19,1,5,22,19,0,11,11,9,161485,165885,66600,21,0,19
19,2,15,111235,19,0,11,11,249,161486,165886,46800,1824,0,19
19,9,12,38,19,0,11,11,413,161485,165887,55800,36,0,19
19,6,7,25,19,0,11,11,447,161485,165888,55800,23,0,19
19,18,14,100409,19,0,11,11,412,161485,165889,55800,160,0,19
19,13,8,169,19,0,11,11,414,161486,165890,55800,10029,0,19
19,4,10,1831,19,0,11,11,438,161485,165891,55800,32,0,19
19,17,16,110329,19,0,11,11,475,161484,165892,73800,576,0,19
16,9,8,379,16,0,12,12,179,161484,166199,74700,64,0,16
16,13,15,74,16,0,12,12,179,161485,166200,61200,1819,0,16
16,17,14,1738,16,0,12,12,176,161486,166201,61200,1530,0,16
16,7,10,1809,16,0,12,12,147,161486,166202,61200,57,0,16
16,11,12,378,16,0,12,12,32,161485,166203,68400,76,0,16
16,4,18,70,16,0,12,12,26,161486,166204,54000,65,0,16
16,16,1,73,16,0,12,12,14,161485,166205,75600,71,0,16
16,2,3,219,16,0,12,12,29,161486,166206,74700,69,0,16
16,5,6,66,16,0,12,12,426,161486,166207,61200,72,0,16
66,3,9,301,66,0,16,16,178,161485,166541,72900,114326,0,66
66,7,14,111083,66,0,16,16,178,161486,166542,44100,420,0,66
66,5,12,114004,66,0,16,16,35,161486,166543,63000,1871,0,66
66,16,18,111092,66,0,15,16,176,161485,166544,53100,114393,0,66
66,13,4,110747,66,0,16,16,179,161484,166545,64800,110749,0,66
