competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,13,1,245,10,0,31,31,15,161645,163934,46800,1910,0,10
10,11,17,111380,10,0,31,31,228,161646,163935,46800,100646,0,10
10,9,6,1906,10,0,31,31,178,161646,163936,46800,1915,0,10
10,4,5,1908,10,0,31,31,176,161646,163937,46800,1903,0,10
10,2,3,246,10,0,31,31,487,161646,163938,46800,247,0,10
10,15,10,634,10,0,31,31,249,161647,163939,46800,1904,0,10
10,7,14,1914,10,0,31,31,249,161647,163940,46800,100632,0,10
10,8,18,1905,10,0,31,31,249,161647,163941,46800,1913,0,10
10,12,16,1907,10,0,31,31,178,161647,163942,46800,100634,0,10
13,7,8,1943,13,22202,35,35,348,161646,164311,63000,2,12112,13
13,14,11,144,13,12001,35,35,328,161646,164312,54000,7,20020,13
13,9,18,94,13,11222,35,35,350,161646,164313,54000,1925,1001,13
13,2,1,9,13,11210,35,35,13,161647,164314,59400,1,2220,13
13,17,15,11,13,10101,35,35,1,161647,164315,51300,19,10010,13
13,5,4,13,13,11222,35,35,100,161647,164316,43200,5,22021,13
13,19,6,14,13,1002,35,35,449,161647,164317,51300,95,201,13
13,3,20,17,13,12222,35,35,113,161646,164318,54000,10,100,13
13,12,16,18,13,111,35,35,409,161647,164319,51300,1799,20001,13
13,10,13,110,13,1021,35,35,415,161646,164320,54000,1808,22220,13
31,5,3,115845,31,11222,35,35,193,161648,165243,74700,52,2212,31
31,14,10,1745,31,10020,35,35,34,161646,165244,54000,1842,22222,31
31,16,19,1746,31,11210,35,35,33,161646,165245,74700,50,10100,31
31,17,15,206,31,10010,35,35,261,161647,165246,54000,347,11000,31
31,4,6,115841,31,12021,35,35,195,161646,165247,64800,45,21212,31
31,7,9,131681,31,10211,35,35,176,161645,165248,74700,189,12022,31
31,13,1,48,31,21000,35,35,195,161647,165249,74700,110556,12222,31
31,2,11,54,31,12002,35,35,261,161647,165250,64800,131682,10201,31
31,20,12,55,31,0,35,35,482,161647,165251,45000,111811,12,31
31,8,18,205,31,11220,35,35,34,161648,165252,66600,110374,12101,31
53,11,3,240,53,20101,34,34,364,161646,165745,75600,457,22021,53
53,2,1,241,53,2222,34,34,192,161647,165746,58500,243,12222,53
53,9,6,449,53,12220,34,34,392,161647,165747,75600,479,10222,53
53,16,7,450,53,101,34,34,394,161646,165748,58500,481,20020,53
53,5,15,110062,53,21022,34,34,400,161646,165749,66600,483,12,53
53,20,10,453,53,0,34,34,440,161646,165750,66600,462,2100,53
53,8,18,472,53,102,34,34,391,161645,165751,72000,480,2200,53
53,13,12,461,53,20000,34,34,10,161646,165752,50400,1860,22112,53
53,17,4,448,53,20121,34,34,388,161647,165753,66600,463,12021,53
53,14,19,100888,53,22100,34,34,398,161647,165754,50400,452,10111,53
19,5,2,32,19,21222,32,32,12,161647,166073,55800,22,21121,19
19,11,10,36,19,2100,32,32,418,161647,166074,70200,100409,20102,19
19,9,1,21,19,10001,32,32,261,161646,166075,66600,23,21221,19
19,14,3,1824,19,12110,32,32,416,161647,166076,63000,110329,2121,19
19,6,8,38,19,22101,32,32,413,161646,166077,55800,112172,22211,19
19,15,12,175,19,2001,32,32,406,161645,166078,73800,10029,100,19
19,16,13,1831,19,21,32,32,438,161646,166079,55800,111235,21111,19
19,7,18,160,19,10101,32,32,473,161646,166080,55800,169,11,19
19,4,17,576,19,2221,32,32,32,161646,166081,55800,25,10122,19
16,17,13,379,16,1200,32,32,179,161646,166379,75600,1819,2210,16
16,15,10,57,16,20110,32,32,26,161646,166380,75600,71,20020,16
16,6,14,1530,16,21122,32,32,26,161646,166381,75600,76,2002,16
16,2,16,1738,16,20221,32,32,176,161646,166382,75600,219,20012,16
16,4,11,74,16,1222,32,32,179,161646,166383,75600,72,2200,16
16,1,18,70,16,22100,32,32,26,161646,166384,75600,73,10,16
16,8,12,1809,16,20202,32,32,147,161646,166385,75600,64,12,16
16,5,9,378,16,2221,32,32,32,161646,166386,75600,65,21002,16
16,7,3,69,16,22020,32,32,33,161646,166387,75600,66,2112,16
66,6,10,110206,66,10020,31,31,468,161647,166676,53100,110747,2200,66
66,2,5,1871,66,22212,30,31,176,161647,166677,63000,873,12022,66
66,12,15,110749,66,22001,31,30,249,161646,166678,63000,301,22210,66
66,3,1,114326,66,12001,31,31,469,161646,166679,72900,110745,12022,66
66,18,17,114393,66,10110,31,31,178,161648,166680,68400,114004,10100,66
66,9,14,111091,66,2122,31,31,261,161647,166681,44100,111083,2022,66
66,4,13,111088,66,12022,31,30,35,161646,166682,53100,110746,111,66
66,11,8,111097,66,12101,30,31,178,161645,166683,64800,111086,21020,66
66,16,7,420,66,12002,31,31,176,161645,166684,73800,111092,111,66
20,9,18,543,20,21221,32,32,249,161647,166991,48600,1832,2011,20
20,13,6,110636,20,20100,32,32,419,161646,166992,46800,34,22111,20
20,12,7,29,20,21210,32,32,147,161647,166993,48600,110502,21,20
20,2,10,171,20,1201,32,32,422,161645,166994,66600,31,2010,20
20,15,3,580,20,22211,32,32,228,161646,166995,46800,110500,22112,20
20,14,8,485,20,1000,32,32,417,161647,166996,48600,165,22,20
20,17,1,28,20,2020,32,32,41,161646,166997,73800,110176,20102,20
20,5,4,10030,20,20210,32,32,436,161646,166998,46800,110588,212,20
20,11,16,531,20,21212,32,32,182,161645,166999,66600,166,1012,20
54,21,20,260,54,200,38,38,193,161647,168219,72000,110242,21111,54
54,9,12,10846,54,21112,38,38,228,161646,168220,66600,1867,21100,54
54,14,19,131110,54,122,38,38,34,161647,168221,66600,573,20010,54
54,8,11,1854,54,2010,38,38,183,161647,168222,66600,110839,10120,54
54,10,17,459,54,21102,38,38,179,161646,168223,58500,242,2200,54
54,22,18,244,54,2,38,38,192,161646,168224,75600,100851,21012,54
54,2,1,468,54,21201,38,38,465,161646,168225,66600,1853,22112,54
54,4,3,456,54,12122,38,38,179,161647,168226,50400,110827,1220,54
54,15,7,110832,54,11110,38,38,439,161648,168227,73800,467,22210,54
54,16,5,110069,54,11202,38,38,34,161646,168228,58500,100852,1022,54
54,6,13,1968,54,2022,38,38,455,161645,168229,73800,1861,120,54
