homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
9,5,17,6,25,23,40,0,0,0,0,0,1,1,8,21101,8,5,0,22,269,8,3,0,33,0,1,0,1,0,4,4,5,50
15,9,17,7,21,14,46,0,0,0,0,0,1,1,8,2201,3,4,1,22,270,3,4,0,33,0,3,0,1,0,2,5,4,43
10,3,26,3,16,13,53,0,0,0,0,0,1,1,10,22110,10,6,2,22,271,10,3,0,36,0,0,1,2,0,4,4,5,43
11,1,22,2,16,13,53,0,0,0,0,0,1,1,10,22110,10,7,3,22,819,10,4,0,41,0,0,1,2,0,3,4,4,56
21,12,12,9,11,20,26,0,0,0,0,0,1,1,5,102,5,3,4,22,820,5,2,0,21,0,5,0,0,0,6,3,3,26
24,11,14,12,10,26,46,0,0,0,0,0,1,1,4,21002,4,2,5,22,822,4,1,0,13,0,6,0,0,0,9,1,3,40
20,4,23,8,15,19,46,0,0,0,0,0,1,1,3,212,3,6,6,22,1443,3,1,0,28,0,3,0,0,0,5,5,2,46
28,13,14,11,12,23,6,0,0,0,0,0,1,1,4,10,4,2,7,22,1447,4,2,0,17,0,6,0,2,0,7,2,3,20
12,7,23,1,19,15,80,0,0,0,0,1,1,1,0,20222,0,10,8,22,1516,0,4,0,45,0,1,0,0,0,4,3,0,70
13,6,20,4,19,15,33,0,0,0,0,0,1,1,10,1120,10,5,9,22,1786,10,4,0,35,0,3,0,2,0,2,5,3,56
12,2,24,5,15,24,60,0,0,0,0,0,1,1,10,22020,8,7,10,22,1788,8,3,0,35,0,0,1,2,0,7,1,4,53
12,10,7,10,8,14,53,0,0,0,0,0,1,1,5,1122,5,2,11,22,15001,5,1,0,18,0,4,0,0,0,6,4,5,30
15,11,30,4,20,12,60,0,0,0,0,0,4,4,10,20202,10,8,12,30,229,10,7,0,51,0,4,0,0,0,5,3,3,60
17,3,33,5,14,15,40,0,0,0,0,0,4,4,10,21101,10,8,13,30,230,10,4,0,46,0,4,0,1,0,4,7,3,46
18,4,38,2,27,18,53,0,0,0,0,1,4,4,10,10122,10,10,14,30,231,10,7,0,59,0,2,0,0,0,3,5,3,60
10,6,12,7,10,25,26,0,0,0,0,0,4,4,8,2001,8,7,15,30,232,8,3,0,39,0,4,0,1,0,7,5,4,46
18,15,14,12,19,33,6,0,0,0,0,0,4,4,3,1000,3,4,16,30,537,3,4,0,32,0,6,0,2,0,8,3,5,16
12,9,18,10,18,24,26,0,0,0,0,0,4,4,3,2100,3,6,17,30,670,8,4,0,37,0,5,0,2,0,8,3,4,33
9,1,30,1,25,24,73,0,0,0,0,0,4,4,0,21122,0,13,18,30,673,0,8,0,68,0,0,1,0,0,4,3,2,86
16,5,27,6,14,17,53,0,0,0,0,0,4,4,10,21120,10,7,19,30,674,10,4,0,45,0,4,0,2,0,3,8,4,50
24,16,17,16,9,36,26,0,0,0,0,0,4,4,4,1200,4,3,20,30,675,4,0,0,18,0,5,0,2,0,13,2,7,20
22,12,24,14,17,34,53,0,0,0,0,0,4,4,5,11220,5,5,21,30,680,5,2,0,31,0,3,0,2,0,10,3,7,40
22,7,30,9,20,27,53,0,0,0,0,0,4,4,3,10122,3,6,22,30,681,5,4,0,37,0,5,0,0,0,8,3,4,46
18,8,17,13,12,26,20,0,0,0,0,0,4,4,3,11100,5,5,23,30,1750,3,2,0,32,0,4,0,2,0,8,5,6,36
11,2,29,3,20,14,60,0,0,0,0,0,4,4,10,2220,10,10,24,30,2014,10,5,0,55,0,2,0,2,0,3,7,3,80
20,14,14,15,14,35,46,0,0,0,0,0,4,4,4,1022,4,5,25,30,100081,4,2,0,26,0,8,0,0,0,10,3,2,26
10,10,19,11,9,23,53,0,0,0,0,0,4,4,3,21102,3,7,26,30,100087,3,1,0,37,0,1,0,0,0,8,6,7,40
20,13,31,8,14,20,66,0,0,0,0,0,4,4,8,21022,8,6,27,30,110724,3,4,0,38,0,4,0,0,0,8,3,5,36
11,3,36,1,27,16,0,0,0,0,0,0,10,10,0,0,0,12,28,31,245,0,11,0,74,0,0,1,1,0,3,2,3,0
15,1,34,3,38,18,0,0,0,0,0,0,10,10,0,0,0,10,29,31,246,10,9,0,65,0,2,0,0,0,2,5,3,0
14,2,51,2,42,21,0,0,0,0,0,1,10,10,0,0,0,12,30,31,247,10,10,0,70,0,1,0,0,0,4,1,3,0
24,13,16,10,19,29,0,0,0,0,0,0,10,10,0,0,0,7,31,31,634,3,3,0,36,0,8,0,2,0,7,6,0,0
23,7,27,4,34,19,0,0,0,0,0,0,10,10,0,0,0,9,32,31,1903,10,9,0,62,0,5,0,0,1,0,6,2,0
21,19,20,15,13,32,0,0,0,0,0,0,10,10,0,0,0,6,33,31,1904,3,2,0,32,0,5,0,2,0,10,3,5,0
27,9,17,18,19,41,0,0,0,0,0,0,10,10,0,0,0,3,34,31,1905,4,1,0,19,0,9,0,2,0,11,4,3,0
16,4,26,6,25,18,0,0,0,0,0,0,10,10,0,0,0,7,35,31,1906,8,7,0,50,0,5,0,0,0,4,5,3,0
23,20,18,16,13,28,0,0,0,0,0,0,10,10,0,0,0,3,36,31,1907,5,3,0,25,0,9,0,1,0,9,4,3,0
18,5,32,5,26,26,0,0,0,0,0,0,10,10,0,0,0,9,37,31,1908,8,5,0,51,0,2,0,0,0,6,5,4,0
24,12,33,13,10,21,0,0,0,0,0,0,10,10,0,0,0,5,38,31,1910,3,4,0,34,0,5,0,1,0,10,1,6,0
15,8,28,8,11,38,0,0,0,0,0,0,10,10,0,0,0,9,39,31,1913,8,2,0,40,0,1,0,0,0,12,1,6,0
19,17,21,14,17,30,0,0,0,0,0,0,10,10,0,0,0,6,40,31,1914,3,2,0,34,0,6,0,0,0,7,7,3,0
12,12,25,9,13,34,0,0,0,0,0,0,10,10,0,0,0,8,41,31,1915,3,2,0,38,0,3,0,0,0,10,3,5,0
22,11,31,7,21,27,0,0,0,0,0,0,10,10,0,0,0,9,42,31,100632,8,4,0,47,0,3,0,2,0,7,4,4,0
25,16,28,12,10,31,0,0,0,0,0,0,10,10,0,0,0,6,43,31,100634,3,2,0,35,0,3,0,2,0,9,4,7,0
21,6,19,11,15,18,0,0,0,0,0,0,10,10,0,0,0,4,44,31,100646,3,4,0,35,0,6,0,2,0,6,5,6,0
32,18,12,17,9,27,0,0,0,0,0,0,10,10,0,0,0,2,45,31,111380,4,2,0,20,0,9,0,1,0,10,4,4,0
17,2,34,2,30,14,40,0,0,0,0,0,13,13,1,11210,1,10,46,35,1,1,8,0,67,0,2,0,2,0,2,7,6,46
20,7,32,7,23,29,80,0,0,0,0,0,13,13,1,22202,3,10,47,35,2,3,7,0,60,0,1,0,0,0,8,2,7,73
18,12,34,5,28,23,73,0,0,0,0,0,13,13,1,11222,2,11,48,35,5,2,7,0,63,0,2,0,0,0,6,4,5,66
23,17,24,14,12,20,33,0,0,0,0,0,13,13,3,12001,3,4,49,35,7,3,4,0,39,0,5,0,1,0,7,6,9,30
13,5,39,1,42,22,60,0,0,0,0,0,13,13,0,2220,0,14,50,35,9,0,11,0,82,0,1,0,2,0,2,5,2,73
22,1,40,3,27,21,86,0,0,0,0,1,13,13,1,12222,1,12,51,35,10,1,7,0,64,0,3,0,0,0,6,4,3,66
26,3,21,15,21,25,13,0,0,0,0,0,13,13,3,10010,5,6,52,35,11,5,4,0,39,0,8,0,2,0,8,6,3,33
19,4,38,4,28,26,66,0,0,0,0,0,13,13,1,22021,1,11,53,35,13,1,8,0,63,0,4,0,1,0,6,4,2,73
13,16,24,6,30,29,26,0,0,0,0,0,13,13,1,201,3,9,54,35,14,3,9,0,61,0,4,0,1,0,6,3,4,46
45,20,12,20,13,37,6,0,0,0,0,0,13,14,4,100,4,1,55,35,17,4,1,0,11,0,14,0,2,0,14,3,2,6
29,8,34,16,29,28,26,0,0,0,0,0,13,13,3,20001,5,6,56,35,18,5,5,0,38,0,8,0,1,0,11,2,3,26
32,14,22,17,18,27,20,0,0,0,0,0,13,13,3,10101,5,5,57,35,19,5,4,0,37,0,8,0,1,0,8,5,5,33
40,2,13,18,22,36,13,0,0,0,0,0,13,14,4,1001,4,1,58,35,94,4,3,0,22,0,12,0,1,0,9,6,4,16
34,19,13,19,16,42,26,0,0,0,0,1,13,14,4,1002,4,3,59,35,95,4,2,0,21,0,12,0,0,0,12,3,3,13
29,13,26,13,25,33,80,0,0,0,0,0,13,13,3,22220,3,6,60,35,110,3,6,0,41,0,9,0,2,0,9,3,2,73
25,10,26,11,24,22,40,0,0,0,0,0,13,13,3,20020,3,7,61,35,144,3,7,0,51,0,5,0,2,0,7,4,5,40
24,11,20,12,24,24,20,0,0,0,0,0,13,13,3,111,3,5,62,35,1799,3,6,0,46,0,6,0,1,0,5,6,7,53
24,6,27,10,30,32,33,0,0,0,0,0,13,13,3,1021,3,7,63,35,1808,3,6,0,52,0,3,0,1,0,6,5,8,50
32,9,38,9,24,21,73,0,0,0,0,0,13,13,3,11222,3,9,64,35,1925,3,6,0,52,0,5,0,0,0,8,3,4,60
15,15,21,8,34,27,60,0,0,0,0,0,13,13,3,12112,3,7,65,35,1943,3,7,0,53,0,6,0,0,0,4,7,4,33
23,7,34,7,19,25,86,0,0,0,0,0,14,14,8,22221,8,12,66,46,3,3,7,0,66,0,7,0,1,0,11,5,4,46
12,18,61,1,34,18,100,0,0,0,0,0,14,14,6,22222,6,18,67,46,8,6,11,0,100,0,1,0,0,0,3,9,4,80
23,4,31,10,33,33,26,0,0,0,0,0,14,14,3,2010,3,11,68,46,12,8,7,0,64,0,6,0,2,0,12,4,6,46
34,20,31,15,22,29,46,0,0,0,0,0,14,14,3,12002,3,7,69,46,15,3,7,0,56,0,8,0,0,0,10,6,8,40
18,7,25,19,23,38,53,0,0,0,0,0,14,60,5,10221,5,9,70,46,91,5,4,0,50,0,9,0,1,0,13,6,5,60
19,8,27,8,20,30,60,0,0,0,0,0,14,14,8,20220,8,12,71,46,97,8,6,0,66,0,7,0,2,0,9,8,4,60
18,6,32,4,26,26,0,0,0,0,0,0,14,14,7,0,7,12,72,46,106,7,9,0,76,0,4,0,2,0,8,6,7,26
20,9,33,9,24,27,46,0,0,0,0,0,14,14,3,20012,3,11,73,46,109,3,4,0,64,0,4,0,0,0,8,11,8,30
21,8,33,16,25,50,60,0,0,0,0,1,14,60,3,12211,3,11,74,46,1790,3,3,0,54,0,5,0,1,0,15,5,7,40
34,13,52,13,19,34,26,0,0,0,0,0,14,14,3,12,3,10,75,46,1792,3,4,0,57,0,5,0,0,0,12,7,8,26
17,2,33,3,30,19,46,0,0,0,0,0,14,13,7,2021,7,15,76,46,1794,7,13,0,90,0,4,0,1,0,6,4,4,46
22,11,27,14,26,39,6,0,0,0,0,0,14,14,3,1,3,12,77,46,1795,3,4,0,57,0,7,0,1,0,14,5,4,26
8,1,35,2,34,8,100,0,0,0,0,0,14,13,6,22222,6,14,78,46,1796,6,14,0,100,0,0,1,0,0,2,7,9,86
24,5,40,5,24,34,46,0,0,0,0,0,14,14,7,12002,7,14,79,46,1800,7,6,0,69,0,6,0,0,0,11,6,3,43
22,12,26,20,22,37,6,0,0,0,0,0,14,14,5,1,5,7,80,46,1801,5,3,0,50,0,4,0,1,0,12,8,12,23
25,16,29,18,16,37,46,0,0,0,0,0,14,14,5,22001,5,8,81,46,1806,5,4,0,51,0,6,0,1,0,13,6,9,50
32,3,30,12,30,37,33,0,0,0,0,0,14,14,3,211,3,6,82,46,1807,3,9,0,58,0,9,0,1,0,9,5,8,33
20,14,36,6,23,35,33,0,0,0,0,0,14,14,7,12001,7,13,83,46,1919,7,4,0,68,0,3,0,1,0,9,10,7,50
22,3,25,22,20,47,60,0,0,0,0,0,14,13,5,2220,4,9,84,46,1923,4,4,0,49,0,7,0,2,0,16,3,7,60
39,1,40,23,11,49,60,0,0,0,0,0,14,14,4,20220,4,9,85,46,1929,4,2,0,46,0,7,0,2,0,15,6,7,53
29,19,31,17,18,36,53,0,0,0,0,0,14,60,5,20121,5,11,86,46,1951,5,2,0,53,0,7,0,1,0,12,9,5,46
28,15,24,21,20,26,33,0,0,0,0,0,14,14,5,10201,5,5,87,46,1952,5,7,0,49,0,10,0,1,0,11,5,8,40
24,10,33,11,18,32,66,0,0,0,0,0,14,14,3,22201,3,10,88,46,1960,3,7,0,61,0,7,0,1,0,12,4,6,56
27,21,24,24,24,46,13,0,0,0,0,0,14,14,4,110,4,7,89,46,1961,4,2,0,44,0,10,0,2,0,10,11,6,26
16,17,23,10,23,31,40,0,0,0,0,1,16,17,3,20020,3,7,90,32,57,3,4,0,41,0,4,0,2,0,9,3,5,53
22,2,15,8,22,16,60,0,0,0,0,0,16,16,3,20202,3,6,91,32,64,3,8,0,48,0,8,0,0,0,4,4,2,50
17,5,29,5,21,16,66,0,0,0,0,0,16,16,1,2221,2,10,92,32,65,1,6,0,57,0,2,0,1,0,5,5,4,63
21,7,35,7,28,23,60,0,0,0,0,0,16,16,1,22020,3,10,93,32,66,2,6,0,54,0,4,0,2,0,6,4,2,60
16,6,36,3,25,21,53,0,0,0,0,0,16,16,1,2112,1,11,94,32,69,2,6,0,58,0,2,0,0,0,6,4,3,60
37,12,16,18,6,35,6,0,0,0,0,0,16,16,4,10,4,3,95,32,70,4,1,0,16,0,9,0,2,0,15,0,4,3
18,16,16,15,19,33,33,0,0,0,0,0,16,16,3,20110,5,4,96,32,71,5,3,0,32,0,6,0,2,0,8,5,6,36
15,9,32,4,28,24,66,0,0,0,0,0,16,16,1,1222,2,10,97,32,72,3,6,0,57,0,2,0,0,0,5,5,4,56
15,1,42,1,43,18,46,1,0,0,0,1,16,16,0,22100,0,13,98,32,73,0,11,0,78,0,1,0,2,0,1,4,2,73
17,4,23,11,24,29,40,0,0,0,0,0,16,16,3,2200,3,8,99,32,74,3,4,0,38,0,7,0,2,0,11,1,1,50
17,15,31,6,22,22,73,0,0,0,0,0,16,16,1,21122,3,10,100,32,76,3,6,0,57,0,1,0,0,0,6,4,5,80
21,3,37,2,30,23,66,0,0,0,0,0,16,16,1,20221,1,9,101,32,219,1,9,0,59,0,3,0,1,0,6,1,4,43
21,14,29,9,21,32,46,0,0,0,0,0,16,16,3,21002,3,9,102,32,378,3,5,0,47,0,4,0,0,0,9,2,3,50
23,11,17,13,15,20,46,0,0,0,0,0,16,16,3,2210,3,4,103,32,379,3,4,0,33,0,8,0,2,0,7,5,4,36
