competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,18,3,245,10,0,15,15,15,161500,163790,46800,111380,0,10
10,14,5,1908,10,0,15,15,176,161500,163791,46800,1915,0,10
10,8,2,1903,10,0,15,15,180,161500,163792,46800,100632,0,10
10,15,4,246,10,0,15,15,487,161499,163793,46800,100634,0,10
10,17,9,634,10,0,15,15,249,161499,163794,46800,1905,0,10
10,16,11,1910,10,0,15,15,249,161500,163795,46800,100646,0,10
10,6,7,1904,10,0,15,15,178,161500,163796,46800,1906,0,10
10,12,13,1914,10,0,15,15,249,161498,163797,46800,1907,0,10
10,1,10,1913,10,0,15,15,176,161499,163798,46800,247,0,10
13,14,8,1943,13,0,15,15,348,161501,164111,72000,19,0,13
13,15,3,1,13,0,15,14,156,161499,164112,54000,7,0,13
13,17,7,1808,13,0,15,15,340,161500,164113,50400,1799,0,13
13,9,2,5,13,0,15,15,28,161500,164114,68400,1925,0,13
13,10,1,9,13,0,14,15,13,161499,164115,54000,144,0,13
13,13,4,10,13,0,15,15,246,161500,164116,59400,11,0,13
13,16,12,13,13,0,15,15,100,161499,164117,54000,95,0,13
13,6,5,14,13,0,15,15,449,161499,164118,63000,2,0,13
13,11,20,17,13,0,15,15,113,161500,164119,68400,18,0,13
13,18,19,110,13,0,15,15,415,161499,164120,54000,94,0,13
14,16,3,1796,14,0,19,19,336,161495,164569,71100,91,0,14
14,5,2,8,14,0,19,19,432,161495,164570,72000,12,0,14
14,15,18,1923,14,0,19,19,460,161495,164571,71100,1806,0,14
14,1,11,97,14,0,18,19,180,161496,164572,71100,1794,0,14
14,13,22,1929,14,0,18,19,249,161495,164573,71100,1960,0,14
14,10,23,1790,14,0,17,19,112,161495,164574,71100,1792,0,14
14,6,9,1807,14,0,19,18,180,161495,164575,71100,3,0,14
14,12,4,106,14,0,19,19,326,161495,164576,71100,1919,0,14
14,17,21,1961,14,0,18,19,334,161496,164577,71100,1801,0,14
14,7,24,1952,14,0,19,18,332,161496,164578,71100,1795,0,14
14,19,20,15,14,0,19,18,337,161496,164579,71100,1951,0,14
14,14,8,109,14,0,19,19,327,161496,164580,72000,1800,0,14
31,4,8,189,31,0,14,14,33,161500,165043,54000,110374,0,31
31,1,15,1842,31,0,15,15,193,161499,165044,54000,115845,0,31
31,11,17,1745,31,0,15,15,34,161500,165045,64800,52,0,31
31,12,10,1746,31,0,15,15,33,161498,165046,74700,54,0,31
31,20,6,45,31,0,15,15,247,161499,165047,74700,205,0,31
31,3,5,115841,31,0,15,14,195,161501,165048,74700,131682,0,31
31,19,16,347,31,0,15,15,193,161500,165049,45000,111811,0,31
31,14,7,131681,31,0,14,15,176,161500,165050,74700,110556,0,31
31,18,13,50,31,0,15,15,229,161500,165051,54000,206,0,31
31,2,9,55,31,0,15,15,482,161499,165052,64800,48,0,31
189,4,1,10032,189,0,17,17,35,161500,165375,59400,1862,0,189
189,6,11,1713,189,0,17,17,34,161499,165376,64800,897,0,189
189,12,2,896,189,0,17,17,176,161499,165377,73800,322,0,189
189,8,5,894,189,0,17,17,33,161500,165378,59400,898,0,189
189,7,10,1704,189,0,17,17,34,161499,165379,64800,110770,0,189
189,3,9,900,189,0,17,17,176,161500,165380,51300,324,0,189
53,15,3,240,53,0,16,16,364,161500,165565,50400,1860,0,53
53,17,1,241,53,0,17,16,192,161500,165566,75600,100888,0,53
53,2,12,480,53,0,15,16,429,161499,165567,75600,243,0,53
53,4,16,463,53,0,16,17,399,161500,165568,58500,448,0,53
53,7,18,452,53,0,15,16,393,161499,165569,50400,479,0,53
53,11,5,483,53,0,15,16,386,161500,165570,66600,449,0,53
53,10,13,481,53,0,16,16,389,161499,165571,66600,450,0,53
53,9,8,453,53,0,17,16,440,161499,165572,58500,110062,0,53
53,19,20,462,53,0,16,14,427,161498,165573,75600,461,0,53
53,14,6,457,53,0,16,16,397,161500,165574,66600,472,0,53
19,2,4,112172,19,0,13,13,420,161500,165902,70200,1824,0,19
19,14,6,22,19,0,13,13,9,161500,165903,63000,10029,0,19
19,8,16,111235,19,0,13,13,249,161500,165904,55800,36,0,19
19,5,7,25,19,0,13,13,447,161498,165905,73800,175,0,19
19,3,13,100409,19,0,13,13,412,161499,165906,55800,32,0,19
19,1,9,169,19,0,13,13,414,161499,165907,55800,21,0,19
19,17,11,23,19,0,13,13,343,161499,165908,55800,576,0,19
19,18,12,1831,19,0,13,13,438,161499,165909,55800,160,0,19
19,10,15,110329,19,0,13,13,475,161499,165910,66600,38,0,19
16,15,12,74,16,0,14,14,179,161500,166217,61200,1530,0,16
16,14,17,1738,16,0,14,14,176,161500,166218,61200,76,0,16
16,3,9,379,16,0,14,14,179,161499,166219,75600,69,0,16
16,7,8,57,16,0,14,14,26,161499,166220,68400,64,0,16
16,16,10,1809,16,0,14,14,147,161498,166221,74700,1819,0,16
16,6,18,70,16,0,14,14,26,161500,166222,54000,72,0,16
16,13,11,378,16,0,14,14,32,161500,166223,61200,71,0,16
16,4,2,219,16,0,14,14,29,161499,166224,61200,65,0,16
16,5,1,73,16,0,14,14,14,161500,166225,74700,66,0,16
66,16,18,111092,66,0,17,17,176,161499,166421,63000,111088,0,66
66,14,6,420,66,0,18,18,176,161549,166559,44100,114393,0,66
66,13,8,110746,66,0,18,18,178,161548,166560,72900,110749,0,66
66,11,18,111092,66,0,17,18,176,161550,166561,68400,111086,0,66
66,12,10,110206,66,0,18,18,468,161547,166562,64800,114004,0,66
66,2,5,110747,66,0,18,18,179,161548,166563,63000,114326,0,66
66,16,3,110745,66,0,18,17,176,161549,166564,53100,111088,0,66
66,17,7,111097,66,0,18,18,178,161548,166565,53100,111091,0,66
66,15,4,1871,66,0,18,18,176,161549,166566,63000,111083,0,66
66,9,1,873,66,0,18,18,261,161547,166567,73800,301,0,66
20,4,15,110500,20,0,15,15,33,161500,166838,48600,580,0,20
20,3,13,165,20,0,15,15,474,161500,166839,48600,485,0,20
20,17,11,166,20,0,15,15,135,161498,166840,66600,531,0,20
20,2,10,110502,20,0,15,15,26,161499,166841,73800,29,0,20
20,7,16,110176,20,0,15,15,182,161499,166842,46800,28,0,20
20,12,6,31,20,0,15,15,423,161500,166843,48600,171,0,20
20,18,9,1832,20,0,15,15,176,161498,166844,66600,543,0,20
20,1,8,110588,20,0,15,15,178,161499,166845,46800,10030,0,20
20,5,14,34,20,0,15,15,30,161499,166846,46800,110636,0,20
330,2,10,110075,330,0,19,19,468,161500,167161,74700,100761,0,330
330,4,14,131459,330,0,19,19,468,161500,167162,57600,114385,0,330
330,13,9,110072,330,0,19,19,182,161499,167163,52200,110750,0,330
330,16,8,310,330,0,19,19,249,161501,167164,72000,114549,0,330
330,11,3,100757,330,0,19,19,35,161498,167165,72000,110815,0,330
330,12,15,110752,330,0,19,19,182,161498,167166,61200,114147,0,330
330,6,5,308,330,0,19,19,261,161499,167167,61200,113378,0,330
330,7,1,110751,330,0,19,19,196,161499,167168,72000,110078,0,330
60,19,7,4,60,0,17,18,261,161499,167477,45000,1917,0,60
60,22,2,1947,60,0,19,18,32,161499,167478,54000,1944,0,60
60,1,24,127,60,0,18,18,228,161499,167479,54000,1933,0,60
60,18,3,88,60,0,17,18,180,161499,167480,54000,1962,0,60
60,8,11,143,60,0,18,19,34,161499,167481,54000,1932,0,60
60,9,4,1939,60,0,18,19,384,161499,167482,54000,149,0,60
60,10,12,89,60,0,18,17,26,161499,167483,54000,1940,0,60
60,21,15,1938,60,0,18,18,228,161499,167484,54000,110890,0,60
60,17,20,1797,60,0,17,19,249,161499,167485,54000,1930,0,60
60,23,16,1958,60,0,18,18,228,161499,167486,45000,15015,0,60
60,13,6,1793,60,0,18,18,249,161499,167487,54000,1926,0,60
60,5,14,361,60,0,17,19,34,161499,167488,54000,1931,0,60
54,20,4,459,54,0,18,18,179,161500,167999,50400,110242,0,54
54,2,3,1861,54,0,18,18,481,161498,168000,73800,110069,0,54
54,15,22,260,54,0,17,18,193,161500,168001,72000,242,0,54
54,5,18,131110,54,0,18,18,34,161499,168002,66600,468,0,54
54,9,1,456,54,0,18,18,179,161500,168003,66600,110839,0,54
54,12,19,1968,54,0,18,18,455,161499,168004,58500,1854,0,54
54,14,16,10846,54,0,18,18,228,161500,168005,58500,573,0,54
54,10,13,467,54,0,18,18,395,161499,168006,66600,244,0,54
54,21,11,100852,54,0,18,18,183,161499,168007,58500,100851,0,54
54,6,8,110827,54,0,18,18,147,161499,168008,75600,110832,0,54
54,17,7,1853,54,0,17,18,396,161499,168009,50400,1867,0,54
4,10,12,100087,4,0,17,17,228,161499,168399,65700,670,0,4
4,9,7,2014,4,0,17,17,34,161500,168400,57600,681,0,4
4,4,6,110724,4,0,17,17,147,161498,168401,74700,230,0,4
4,3,13,680,4,0,17,17,26,161500,168402,66600,229,0,4
4,11,14,100081,4,0,17,17,228,161499,168403,74700,537,0,4
4,1,2,231,4,0,17,17,176,161500,168404,48600,673,0,4
4,15,5,674,4,0,17,17,178,161500,168405,69300,1750,0,4
4,8,16,675,4,0,17,17,228,161499,168406,57600,232,0,4
50,7,9,100804,50,0,16,16,228,161499,168599,54000,100805,0,50
