competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,12,4,1906,10,0,21,21,178,161554,163844,46800,1914,0,10
10,11,15,1915,10,0,21,20,176,161555,163845,46800,1910,0,10
10,18,3,1903,10,0,21,20,180,161555,163846,46800,111380,0,10
10,16,5,246,10,0,20,21,487,161555,163847,46800,100646,0,10
10,2,8,634,10,0,21,20,249,161555,163848,46800,245,0,10
10,7,14,100634,10,0,21,20,178,161556,163849,46800,100632,0,10
10,13,1,247,10,0,21,21,463,161556,163850,46800,1907,0,10
10,9,17,1905,10,0,21,21,249,161556,163851,46800,1904,0,10
10,6,10,1913,10,0,21,20,176,161556,163852,46800,1908,0,10
13,1,16,7,13,0,23,23,265,161559,164104,70200,9,0,13
13,19,8,2,13,0,24,24,115,161562,164201,54000,94,0,13
13,4,10,1808,13,0,24,24,340,161561,164202,72000,5,0,13
13,16,12,1799,13,0,24,23,330,161562,164203,63000,7,0,13
13,3,9,144,13,0,24,24,328,161562,164204,54000,14,0,13
13,2,18,95,13,0,24,24,335,161562,164205,45000,1,0,13
13,17,1,9,13,0,23,24,13,161563,164206,50400,110,0,13
13,6,5,10,13,0,24,24,246,161562,164207,54000,13,0,13
13,7,20,17,13,0,24,24,113,161562,164208,54000,1943,0,13
13,13,14,18,13,0,24,24,409,161563,164209,59400,11,0,13
13,11,15,19,13,0,24,24,355,161562,164210,54000,1925,0,13
14,17,9,1919,14,0,30,30,491,161556,164701,43200,1960,0,14
14,16,3,1796,14,0,30,30,336,161551,164702,71100,1951,0,14
14,1,11,1800,14,0,30,30,497,161552,164704,71100,8,0,14
14,22,8,1792,14,0,30,30,329,161555,164706,54000,91,0,14
14,5,14,15,14,0,30,30,337,161551,164708,71100,3,0,14
14,20,2,1794,14,0,30,30,433,161555,164709,54000,1790,0,14
14,12,4,106,14,0,30,30,326,161555,164711,45000,1795,0,14
14,10,6,109,14,0,30,30,327,161555,164712,45000,1807,0,14
14,18,9,1919,14,0,30,30,491,161559,164713,71100,1806,0,14
14,15,8,1792,14,0,30,30,329,161558,164716,72000,1801,0,14
14,13,24,1929,14,0,30,30,249,161559,164717,71100,97,0,14
14,19,20,1790,14,0,30,30,112,161558,164718,71100,1961,0,14
14,21,3,1796,14,0,30,30,336,161559,164721,71100,1952,0,14
14,7,2,1794,14,0,30,30,433,161559,164722,72000,12,0,14
14,23,4,106,14,0,30,30,326,161559,164723,71100,1923,0,14
31,2,6,110374,31,0,22,22,193,161553,165026,74700,131682,0,31
31,18,17,1842,31,0,23,23,193,161556,165123,54000,50,0,31
31,5,15,1745,31,0,23,23,34,161554,165124,74700,45,0,31
31,8,16,1746,31,0,23,22,33,161555,165125,64800,131681,0,31
31,3,13,206,31,0,23,23,261,161555,165126,54000,115845,0,31
31,20,4,115841,31,0,23,23,195,161556,165128,54000,111811,0,31
31,7,14,347,31,0,23,22,193,161556,165129,64800,189,0,31
31,10,1,48,31,0,23,23,195,161556,165130,74700,55,0,31
31,12,11,54,31,0,23,23,261,161555,165131,74700,110556,0,31
31,9,19,205,31,0,23,23,34,161556,165132,45000,52,0,31
189,5,11,322,189,0,21,21,33,161551,165399,73800,1862,0,189
189,1,7,898,189,0,21,21,178,161552,165400,73800,10032,0,189
189,4,9,110770,189,0,21,21,228,161551,165401,73800,324,0,189
189,10,8,900,189,0,21,21,176,161552,165402,73800,1704,0,189
189,3,2,896,189,0,21,21,176,161553,165403,73800,897,0,189
189,6,12,1713,189,0,21,21,34,161553,165404,73800,894,0,189
53,7,4,448,53,0,22,22,388,161555,165625,58500,110062,0,53
53,8,9,453,53,0,22,22,440,161557,165626,75600,479,0,53
53,20,6,480,53,0,22,22,429,161554,165627,75600,462,0,53
53,5,15,472,53,0,22,22,391,161555,165628,63000,483,0,53
53,14,18,463,53,0,22,22,399,161556,165629,50400,1860,0,53
53,2,1,243,53,0,22,22,2,161555,165630,75600,240,0,53
