playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,235790,-1,-1,246669,-1,-1,251805,-1,-1,234378,278773,-1,-1,-1,202652,222665,-1,-1,209989,-1,246669,271807,-1,234378,205498,243715,246669,-1,-1,227813,-1,-1,232938,265693,-1,234378,251566,257711,-1,-1,-1,1,231936,-1,225193,-1,232580,222665,-1,234378,-1,-1,230666,194404,-1,-1,-1,246669,-1,246669,-1,226491,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,-1,227174,-1,-1,229906,264209,-1,-1,-1,261336,216393,-1,-1,236987,-1,210881,212419,-1,216393,199189,227678,200458,-1,-1,219693,-1,-1,210635,248465,-1,216393,226162,200458,-1,-1,-1,2,243917,246923,257057,-1,241464,210881,-1,216393,-1,-1,247172,207557,-1,-1,-1,216393,-1,200458,-1,74207,221697,-1,-1
-1,240595,225748,-1,-1,225748,-1,256965,232185,-1,-1,257063,211504,-1,-1,-1,238336,234319,-1,-1,212099,-1,218343,242751,-1,225748,194017,195037,225748,-1,-1,264299,-1,-1,231540,173671,-1,225748,238196,235770,-1,-1,-1,3,279225,264746,245652,-1,221281,234319,-1,232185,278314,-1,242749,74726,251522,-1,-1,225748,-1,225748,259226,271743,245766,-1,-1
-1,234803,220039,-1,-1,239377,-1,-1,229073,-1,-1,221705,224447,-1,-1,-1,178287,212366,-1,-1,239377,-1,255913,256442,-1,212366,225867,239540,239377,-1,-1,231951,-1,-1,246002,244240,-1,212366,233442,240912,-1,-1,-1,4,254522,219795,238368,-1,212090,212090,-1,212366,-1,-1,251311,235027,-1,-1,-1,220039,-1,212366,-1,244559,225509,-1,-1
278017,228789,257534,-1,-1,257534,-1,261375,259307,-1,278288,254796,242578,-1,-1,-1,246340,247090,-1,-1,256079,-1,233049,263620,-1,257534,237386,229942,257534,71997,-1,222104,-1,-1,273883,273906,-1,247090,242444,239231,-1,-1,-1,5,259356,204246,238616,-1,262859,256079,-1,257534,71998,238074,232411,258485,71651,-1,248695,257534,265412,257534,229984,278813,259197,-1,277795
-1,204935,243282,-1,-1,243282,-1,-1,152908,-1,-1,245741,256268,-1,-1,-1,243657,193474,-1,-1,208135,-1,261188,266609,-1,243282,234078,202695,243282,-1,-1,207599,-1,-1,180216,253510,-1,245741,251892,244380,-1,-1,-1,7,74413,257896,232080,-1,247649,202695,-1,245741,270866,-1,74634,237704,270676,-1,-1,221479,-1,243282,-1,172723,221479,-1,-1
-1,242656,247361,-1,-1,213693,-1,-1,244591,-1,-1,232104,246053,-1,-1,-1,246791,213693,-1,-1,236764,-1,258906,243134,-1,213693,270206,229266,213693,-1,-1,231838,-1,-1,203215,208892,-1,213693,198118,241184,-1,-1,-1,8,248384,71814,206534,-1,239360,239360,-1,213693,73219,-1,256776,193331,74145,-1,-1,239360,-1,213693,-1,235735,247249,-1,-1
-1,240913,236772,-1,-1,231281,-1,71227,231281,-1,-1,209331,273651,-1,-1,-1,242434,239837,-1,-1,246104,-1,241084,225100,-1,231281,232487,237678,216267,-1,-1,232223,-1,-1,271977,264298,-1,231281,242516,216267,-1,-1,-1,9,265459,279128,235805,-1,203376,203376,-1,231281,212831,-1,224458,253428,278292,-1,-1,209331,-1,231281,-1,246174,253072,-1,-1
-1,210257,239085,-1,-1,237692,-1,279624,188377,-1,-1,237692,264681,-1,-1,-1,203574,218667,-1,-1,186942,-1,270409,208920,-1,237692,253124,239818,237692,-1,-1,271574,-1,-1,157804,75577,-1,186942,206517,251517,-1,-1,-1,10,277427,207410,192985,-1,229237,188377,-1,186942,277295,-1,264349,200159,231866,-1,-1,239085,-1,186942,-1,70996,246420,-1,-1
-1,226753,268438,-1,-1,212198,-1,163264,236401,-1,-1,234574,238041,-1,-1,-1,269136,190460,-1,-1,200145,-1,212198,255475,-1,212198,233064,235243,190460,-1,-1,203263,-1,-1,71973,169588,-1,212198,250961,254088,-1,-1,-1,11,221660,268439,253306,-1,239301,212198,-1,212198,268443,-1,259399,243647,273599,-1,-1,212198,-1,212198,205988,269087,231677,-1,-1
-1,239358,252066,-1,-1,252066,-1,232110,186156,-1,-1,266815,183422,-1,-1,-1,253055,253054,-1,-1,227806,-1,233487,259442,-1,252066,255145,228888,252066,-1,-1,260842,-1,-1,229682,232413,-1,252066,70035,242181,-1,-1,-1,12,260402,211009,261283,-1,221600,186156,-1,252066,203783,-1,243619,242853,262255,-1,-1,237295,-1,252066,279251,241523,237295,-1,74323
-1,203841,233731,-1,-1,266127,-1,207650,262118,-1,206115,223334,211990,-1,-1,-1,237329,237161,-1,-1,247851,-1,206085,186345,-1,266127,241096,210047,266127,268460,-1,231512,-1,-1,270519,218659,-1,242964,234742,266127,-1,-1,-1,13,163600,198039,230977,-1,198032,247851,-1,242964,270617,-1,196978,220407,275876,-1,-1,242964,-1,242964,251809,274246,242964,-1,203487
-1,199641,236015,-1,-1,257470,-1,-1,224656,-1,-1,257470,256008,-1,-1,-1,255718,237819,-1,-1,235642,-1,240740,71634,-1,257470,254243,238095,257470,-1,-1,202750,-1,-1,74242,243057,-1,257470,269421,217036,-1,-1,-1,14,261647,235173,205569,-1,278016,235642,-1,257470,273106,-1,230978,73239,239015,-1,-1,192123,-1,257470,-1,206086,192123,-1,-1
-1,206218,243223,-1,-1,243223,-1,262290,235156,-1,-1,241075,208806,-1,-1,-1,246682,233957,-1,-1,262072,-1,255594,203903,-1,243223,238490,193011,243223,-1,-1,230774,-1,-1,256359,276412,-1,243223,193942,228120,-1,-1,-1,15,277658,276561,208159,-1,275297,193011,-1,243223,75093,-1,258805,250804,274931,-1,-1,240317,-1,243223,70024,242787,240317,-1,-1
-1,233934,221841,-1,-1,270857,-1,247497,227927,-1,271669,240097,215798,-1,-1,-1,257084,279497,-1,-1,226012,-1,270857,207807,-1,226012,233795,252793,226012,244319,-1,242916,-1,-1,217096,204760,-1,270857,180819,202697,-1,-1,-1,17,256035,245153,231044,-1,220570,202697,-1,270857,258167,-1,212382,189324,277561,-1,-1,258930,-1,270857,237916,222156,258930,-1,243585
-1,172203,225539,-1,-1,243576,-1,227535,243576,-1,-1,259868,72159,-1,-1,-1,272926,247394,-1,-1,236480,-1,251421,245279,-1,243576,270208,232488,247394,-1,-1,205923,-1,-1,75272,243702,-1,243576,270579,259583,-1,-1,-1,18,279117,240091,220697,-1,260105,200104,-1,243576,264453,-1,212188,236568,231943,-1,-1,200104,-1,243576,-1,236239,200104,-1,-1
-1,164835,245155,-1,-1,210736,-1,-1,229880,-1,-1,236792,193182,-1,-1,-1,242271,224371,-1,-1,225659,-1,233927,245388,-1,210736,234153,242000,224371,-1,-1,244470,-1,-1,272936,189615,-1,224371,251954,210736,-1,-1,-1,19,278098,190717,235844,-1,245336,224371,-1,210736,-1,-1,195859,193105,-1,-1,-1,233927,-1,210736,-1,72754,205431,-1,-1
-1,277823,256790,-1,-1,212622,-1,278252,248266,-1,-1,247827,234205,-1,-1,-1,206113,275298,-1,-1,212622,-1,222492,209658,-1,212622,189596,229558,247827,275160,-1,225375,-1,-1,167495,202335,-1,212622,250955,209889,-1,-1,-1,21,213345,229391,268421,-1,237086,212622,-1,212622,276004,-1,70448,186569,266245,-1,-1,202126,-1,212622,266236,234396,202126,-1,278578
-1,235073,215441,-1,-1,212194,-1,-1,229891,-1,-1,212194,262298,-1,-1,-1,245541,204923,-1,-1,246863,-1,254117,70728,-1,212194,190765,208333,212194,-1,-1,229476,-1,-1,278854,259075,-1,212194,251852,224196,-1,-1,-1,22,73057,73016,231447,-1,247819,208333,-1,212194,75600,-1,262105,241050,-1,-1,-1,215441,-1,212194,-1,212190,266032,-1,-1
-1,235018,206467,-1,-1,220876,-1,76031,243133,-1,-1,220876,276358,-1,-1,-1,234943,222028,-1,-1,257919,-1,239367,221491,-1,220876,204497,222493,220876,-1,-1,223724,-1,-1,269952,264763,-1,220876,250724,256781,-1,-1,-1,23,257273,177475,246919,-1,233152,222028,-1,239367,271119,-1,243354,223550,76033,-1,-1,214096,-1,239367,-1,70149,214096,-1,-1
-1,262659,234875,-1,-1,212096,-1,229692,208335,-1,-1,232639,262668,-1,-1,-1,259714,250931,-1,-1,226168,-1,212096,262672,-1,212096,199897,207862,212096,-1,-1,260930,-1,-1,216497,263022,-1,212096,257877,209846,-1,-1,-1,25,190666,262665,258316,-1,231366,209846,-1,212096,276694,-1,239696,234833,279045,-1,-1,212096,-1,212096,-1,244112,199439,-1,-1
-1,206145,243360,-1,-1,223680,-1,73992,262635,-1,-1,270110,274696,-1,-1,-1,251482,223680,-1,-1,262297,-1,251107,269513,-1,244133,269318,245252,223680,-1,-1,224250,-1,-1,243344,275211,-1,251107,262984,211982,-1,-1,-1,27,247123,270111,71120,-1,244133,262635,-1,244133,73994,-1,279246,269916,73993,-1,-1,233707,-1,244133,276328,278832,233707,-1,211827
-1,212197,255036,-1,-1,232839,-1,73554,262045,-1,279213,256970,263310,-1,-1,-1,240683,238068,-1,-1,269962,-1,234640,243904,-1,232839,212321,236541,232839,189387,-1,243449,-1,-1,263056,246666,-1,232839,246301,232839,-1,-1,-1,28,238593,236533,212626,-1,214948,214948,-1,232839,74102,-1,231108,257480,274038,-1,-1,238068,-1,232839,279101,213134,224970,-1,270219
-1,244417,248434,-1,-1,73135,-1,257190,256705,-1,-1,263089,205086,-1,-1,-1,244234,69983,-1,-1,242744,-1,274191,247721,-1,73135,223755,73135,263089,-1,-1,216416,-1,-1,73137,262903,-1,263089,229925,230047,-1,-1,-1,29,229171,73134,276312,-1,262119,248434,-1,73135,73136,-1,252710,243735,210304,-1,-1,262119,-1,73135,269942,216381,235360,-1,227873
-1,224041,242997,-1,-1,223633,-1,271681,73956,-1,239510,223633,261528,-1,-1,-1,200318,269922,-1,-1,256942,-1,240916,244692,-1,223633,274944,234727,223633,74003,-1,250854,-1,-1,218534,277887,-1,223633,195038,254660,-1,-1,-1,31,273931,267460,220085,-1,206198,234727,-1,223633,272454,74043,265799,263887,248878,-1,-1,240916,74004,223633,238656,238957,256564,-1,156437
-1,190941,236786,-1,-1,210035,-1,-1,247263,-1,-1,210035,247679,-1,-1,-1,231521,212242,-1,-1,199503,-1,256630,237328,-1,210035,228813,213331,210035,-1,-1,226166,-1,-1,74768,275028,-1,256630,210324,253149,-1,-1,-1,32,210366,263949,255223,-1,256197,190941,-1,210035,74749,-1,268622,242948,75533,-1,-1,256630,-1,210035,-1,70037,234236,-1,-1
