competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,10,18,111380,10,0,16,16,228,161506,163799,46800,1913,0,10
10,5,6,1906,10,0,16,16,178,161506,163800,46800,1908,0,10
10,8,3,1903,10,0,16,16,180,161507,163801,46800,634,0,10
10,9,7,100632,10,0,16,16,249,161506,163802,46800,1904,0,10
10,14,15,100634,10,0,16,16,178,161506,163803,46800,1915,0,10
10,4,1,247,10,0,16,16,463,161507,163804,46800,246,0,10
10,13,17,1905,10,0,16,16,249,161505,163805,46800,1914,0,10
10,2,16,100646,10,0,16,16,178,161507,163806,46800,245,0,10
10,12,11,1907,10,0,16,16,178,161507,163807,46800,1910,0,10
13,5,7,2,13,0,16,16,115,161506,164121,45000,10,0,13
13,4,11,1925,13,0,16,16,450,161506,164122,46800,14,0,13
13,3,15,1799,13,0,16,16,330,161506,164123,63000,1,0,13
13,2,16,7,13,0,15,16,265,161507,164124,50400,5,0,13
13,20,8,144,13,0,16,16,328,161507,164125,50400,17,0,13
13,12,18,94,13,0,16,16,350,161506,164126,46800,13,0,13
13,19,17,95,13,0,16,16,335,161507,164127,50400,110,0,13
13,6,13,11,13,0,16,16,1,161507,164128,50400,1943,0,13
13,1,10,18,13,0,16,15,409,161507,164129,59400,9,0,13
13,9,14,19,13,0,16,16,355,161506,164130,54000,1808,0,13
14,7,3,1796,14,0,21,20,336,161506,164593,54000,1795,0,14
14,1,21,1961,14,0,20,21,334,161506,164594,54000,1794,0,14
14,10,24,1952,14,0,21,21,332,161506,164595,45000,1960,0,14
14,20,2,8,14,0,21,20,432,161506,164596,54000,1951,0,14
14,14,19,1923,14,0,21,21,460,161505,164597,72000,91,0,14
14,5,13,97,14,0,20,20,180,161506,164598,54000,3,0,14
14,6,23,1929,14,0,20,21,249,161506,164599,54000,12,0,14
14,15,22,1790,14,0,19,21,112,161506,164600,45000,1800,0,14
14,16,18,15,14,0,21,21,337,161506,164601,54000,1801,0,14
14,17,9,1807,14,0,21,21,180,161506,164602,45000,1806,0,14
14,12,4,106,14,0,21,21,326,161506,164603,54000,1792,0,14
14,11,8,109,14,0,21,21,327,161507,164604,54000,1919,0,14
31,10,1,115845,31,0,16,16,193,161507,165053,64800,1746,0,31
31,9,4,110374,31,0,15,16,193,161508,165054,66600,55,0,31
31,2,13,110556,31,0,16,16,147,161506,165055,64800,48,0,31
31,8,17,206,31,0,16,15,261,161505,165056,74700,131681,0,31
31,16,3,131682,31,0,15,16,176,161508,165057,74700,1745,0,31
31,5,14,347,31,0,16,16,193,161506,165058,74700,115841,0,31
31,6,19,111811,31,0,16,16,228,161507,165059,74700,45,0,31
31,15,12,52,31,0,16,16,195,161507,165060,45000,50,0,31
31,7,11,54,31,0,16,15,261,161506,165061,54000,189,0,31
31,18,20,205,31,0,16,16,34,161507,165062,54000,1842,0,31
189,4,3,1862,189,0,18,18,178,161535,165381,59400,897,0,189
189,11,7,110770,189,0,18,18,228,161534,165382,64800,322,0,189
189,2,1,10032,189,0,18,18,35,161535,165383,59400,896,0,189
189,8,5,324,189,0,18,18,178,161534,165384,73800,898,0,189
189,10,6,894,189,0,18,18,33,161535,165385,51300,1704,0,189
189,12,9,900,189,0,18,18,176,161534,165386,64800,1713,0,189
53,13,6,483,53,0,16,16,386,161503,165521,77400,480,0,53
53,20,18,452,53,0,16,15,393,161503,165528,77400,461,0,53
53,13,9,449,53,0,17,16,392,161507,165575,75600,480,0,53
53,7,12,450,53,0,17,17,394,161506,165576,58500,457,0,53
53,5,16,1860,53,0,17,18,390,161506,165577,50400,453,0,53
53,19,10,110062,53,0,17,17,400,161505,165578,75600,462,0,53
53,11,3,243,53,0,17,17,2,161507,165579,58500,481,0,53
53,6,15,100888,53,0,17,16,398,161507,165580,66600,483,0,53
53,4,8,479,53,0,17,18,437,161506,165581,66600,448,0,53
53,2,1,241,53,0,18,17,192,161506,165582,75600,240,0,53
53,17,20,461,53,0,15,17,10,161507,165583,50400,463,0,53
53,18,14,472,53,0,17,16,391,161507,165584,63000,452,0,53
19,5,2,32,19,0,14,14,12,161506,165911,66600,25,0,19
19,15,6,36,19,0,14,14,418,161506,165912,55800,110329,0,19
19,4,1,21,19,0,14,14,261,161505,165913,73800,112172,0,19
19,7,3,1824,19,0,14,14,416,161506,165914,55800,169,0,19
19,11,14,10029,19,0,14,14,407,161506,165915,55800,23,0,19
19,12,9,38,19,0,14,14,413,161506,165916,55800,1831,0,19
19,8,10,175,19,0,14,14,406,161507,165917,63000,22,0,19
19,16,18,160,19,0,14,14,473,161507,165918,55800,111235,0,19
19,13,17,576,19,0,14,14,32,161506,165919,55800,100409,0,19
16,1,3,69,16,0,15,15,33,161503,166226,75600,73,0,16
16,18,5,66,16,0,15,15,426,161520,166227,75600,70,0,16
16,9,7,64,16,0,15,15,488,161521,166228,54000,1809,0,16
16,10,16,1819,16,0,15,15,180,161520,166229,61200,379,0,16
16,11,15,1530,16,0,15,15,26,161521,166230,54000,378,0,16
16,14,4,65,16,0,15,15,477,161520,166231,68400,71,0,16
16,17,2,219,16,0,15,15,29,161521,166232,74700,1738,0,16
16,8,13,76,16,0,15,15,179,161521,166233,54000,57,0,16
16,12,6,72,16,0,15,15,176,161519,166234,75600,74,0,16
66,15,6,420,66,0,18,18,176,161549,166559,44100,114393,0,66
66,14,8,110746,66,0,18,18,178,161548,166560,72900,110749,0,66
66,11,18,111092,66,0,18,18,176,161550,166561,68400,111086,0,66
66,13,10,110206,66,0,18,18,468,161547,166562,64800,114004,0,66
66,2,5,110747,66,0,18,18,179,161548,166563,63000,114326,0,66
66,12,3,110745,66,0,18,18,176,161549,166564,53100,111088,0,66
66,17,7,111097,66,0,18,18,178,161548,166565,53100,111091,0,66
66,16,4,1871,66,0,18,18,176,161549,166566,63000,111083,0,66
66,9,1,873,66,0,18,18,261,161547,166567,73800,301,0,66
20,10,18,543,20,0,16,16,249,161507,166847,48600,110502,0,20
20,14,1,580,20,0,16,16,228,161505,166848,66600,34,0,20
20,9,4,110636,20,0,16,16,419,161505,166849,66600,110588,0,20
20,2,6,29,20,0,16,16,147,161507,166850,48600,31,0,20
20,16,15,531,20,0,16,16,182,161506,166851,46800,110176,0,20
20,7,3,10030,20,0,16,16,436,161506,166852,46800,1832,0,20
20,11,5,485,20,0,16,16,417,161507,166853,48600,166,0,20
