homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
5,5,9,6,19,15,0,0,0,0,0,0,1,1,0,0,0,3,0,15,269,8,3,0,23,0,1,0,1,0,3,2,3,0
12,9,16,4,12,9,0,0,0,0,0,0,1,1,0,0,0,4,1,15,270,10,2,0,25,0,1,0,0,0,1,4,3,0
9,3,21,1,8,6,0,0,0,0,0,0,1,1,0,0,0,5,2,15,271,0,2,0,27,0,0,1,1,0,2,2,4,0
8,1,15,2,12,9,0,0,0,0,0,0,1,1,0,0,0,4,3,15,819,10,3,0,27,0,0,1,1,0,2,3,3,0
15,12,10,9,8,15,0,0,0,0,0,0,1,1,0,0,0,3,4,15,820,5,1,0,16,0,3,0,1,0,4,3,1,0
17,11,9,12,7,18,0,0,0,0,0,0,1,1,0,0,0,1,5,15,822,4,0,0,6,0,5,0,1,0,6,1,2,0
11,4,15,8,13,14,0,0,0,0,0,0,1,1,0,0,0,4,6,15,1443,3,1,0,20,0,1,0,0,0,4,3,2,0
16,13,10,10,7,19,0,0,0,0,0,0,1,1,0,0,0,2,7,15,1447,5,1,0,12,0,3,0,1,0,6,1,2,0
9,7,15,3,12,13,0,0,0,0,0,1,1,1,0,0,0,6,8,15,1516,10,2,0,27,0,1,0,2,0,3,3,0,0
8,6,12,5,15,10,0,0,0,0,0,0,1,1,0,0,0,3,9,15,1786,8,3,0,24,0,2,0,2,0,1,4,2,0
9,2,17,7,11,17,0,0,0,0,0,0,1,1,0,0,0,4,10,15,1788,3,2,0,23,0,0,1,1,0,4,1,4,0
10,10,6,11,5,10,0,0,0,0,0,0,1,1,0,0,0,1,11,15,15001,4,0,0,10,0,3,0,1,0,4,3,4,0
5,11,11,4,13,7,0,0,0,0,0,0,4,4,0,0,0,3,12,14,229,10,3,0,23,0,1,0,0,0,2,2,3,0
4,3,20,2,7,7,0,0,0,0,0,0,4,4,0,0,0,5,13,14,230,10,3,0,26,0,2,0,0,0,2,2,0,0
7,4,10,3,13,9,0,0,0,0,0,1,4,4,0,0,0,3,14,14,231,10,4,0,25,0,1,0,1,0,2,2,2,0
4,6,7,9,2,14,0,0,0,0,0,0,4,4,0,0,0,4,15,14,232,3,1,0,18,0,1,0,2,0,5,1,2,0
12,15,10,12,7,11,0,0,0,0,0,0,4,4,0,0,0,2,16,14,537,3,2,0,17,0,3,0,1,0,2,2,3,0
4,9,7,10,7,12,0,0,0,0,0,0,4,4,0,0,0,4,17,14,670,3,1,0,17,0,2,0,0,0,5,1,1,0
5,1,15,1,13,14,0,0,0,0,0,0,4,4,0,0,0,6,18,14,673,0,4,0,31,0,0,1,2,0,3,0,1,0
6,5,16,5,7,6,0,0,0,0,0,0,4,4,0,0,0,4,19,14,674,10,2,0,22,0,2,0,0,0,2,3,1,0
12,16,8,16,4,19,0,0,0,0,0,0,4,4,0,0,0,1,20,14,675,4,0,0,7,0,3,0,1,0,6,1,3,0
10,12,11,11,9,14,0,0,0,0,0,0,4,4,0,0,0,3,21,14,680,3,1,0,17,0,1,0,0,0,4,2,3,0
10,7,14,8,9,13,0,0,0,0,0,0,4,4,0,0,0,3,22,14,681,8,2,0,18,0,2,0,2,0,4,1,2,0
13,8,12,14,4,13,0,0,0,0,0,0,4,4,0,0,0,3,23,14,1750,5,1,0,15,0,3,0,2,0,4,1,2,0
4,2,12,7,5,8,0,0,0,0,0,0,4,4,0,0,0,4,24,14,2014,8,0,0,19,0,1,0,0,0,2,5,2,0
8,14,6,15,4,17,0,0,0,0,0,0,4,4,0,0,0,3,25,14,100081,4,1,0,14,0,3,0,2,0,5,1,1,0
5,10,8,13,6,13,0,0,0,0,0,0,4,4,0,0,0,2,26,14,100087,5,1,0,16,0,1,0,1,0,3,4,3,0
10,13,19,6,9,9,0,0,0,0,0,0,4,4,0,0,0,4,27,14,110724,10,2,0,21,0,2,0,2,0,3,2,1,0
3,3,13,3,12,8,0,0,0,0,0,0,10,10,0,0,0,5,28,11,245,10,3,0,26,0,0,1,1,0,1,2,0,0
6,1,8,4,20,7,0,0,0,0,0,0,10,10,0,0,0,3,29,12,246,10,4,0,25,0,1,0,0,1,0,3,1,0
2,2,18,1,22,7,0,0,0,0,0,1,10,10,0,0,0,5,30,12,247,0,6,0,33,0,0,1,0,0,1,0,0,0
6,13,9,7,4,10,0,0,0,0,0,0,10,10,0,0,0,4,31,12,634,8,1,0,17,0,2,0,2,0,3,2,0,0
7,7,10,2,10,4,0,0,0,0,0,0,10,10,0,0,0,5,32,11,1903,10,4,0,28,0,1,0,0,1,0,1,0,0
7,19,9,11,3,14,0,0,0,0,0,0,10,10,0,0,0,4,33,12,1904,3,1,0,15,0,2,0,2,0,5,0,0,0
14,9,6,18,4,17,0,0,0,0,0,0,10,10,0,0,0,1,34,12,1905,4,0,0,4,0,5,0,2,0,5,0,1,0
9,4,15,6,8,5,0,0,0,0,0,0,10,10,0,0,0,2,35,12,1906,8,3,0,17,0,3,0,2,0,2,1,1,0
5,20,6,9,7,7,0,0,0,0,0,0,10,10,0,0,0,2,36,12,1907,3,2,0,15,0,3,0,0,0,2,2,1,0
4,5,12,5,12,7,0,0,0,0,0,0,10,10,0,0,0,3,37,12,1908,8,3,0,22,0,0,1,1,0,2,1,3,0
5,12,13,8,6,5,0,0,0,0,0,0,10,10,0,0,0,3,38,12,1910,8,2,0,16,0,2,0,0,0,4,0,1,0
