competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,11,4,1903,10,0,28,28,180,161617,163907,46800,1915,0,10
10,3,9,634,10,0,28,28,249,161618,163908,46800,246,0,10
10,6,10,100634,10,0,28,28,178,161618,163909,46800,1906,0,10
10,17,13,1910,10,0,28,28,249,161618,163910,46800,1905,0,10
10,7,15,1904,10,0,28,28,178,161618,163911,46800,100632,0,10
10,5,14,1914,10,0,28,28,249,161619,163912,46800,1908,0,10
10,18,2,247,10,0,28,28,463,161619,163913,46800,111380,0,10
10,8,12,100646,10,0,28,28,178,161619,163914,46800,1913,0,10
10,1,16,1907,10,0,28,28,178,161619,163915,46800,245,0,10
13,8,10,1943,13,20202,31,31,348,161620,164271,72000,144,1001,13
13,12,2,1,13,10201,31,31,156,161618,164272,63000,1925,11221,13
13,19,9,1808,13,0,31,31,340,161618,164273,54000,95,22100,13
13,18,4,5,13,20,31,31,28,161619,164274,50400,94,22021,13
13,16,1,9,13,20101,31,31,13,161619,164275,50400,19,22220,13
13,11,6,10,13,22212,31,30,246,161618,164276,45000,1799,20121,13
13,13,5,13,13,21201,30,31,100,161619,164277,59400,11,20222,13
13,15,3,14,13,11101,31,31,449,161618,164278,54000,7,12220,13
13,7,20,17,13,20222,31,31,113,161618,164279,54000,2,10,13
13,14,17,110,13,1002,31,31,415,161619,164280,50400,18,1222,13
14,13,12,3,14,22010,40,40,496,161614,164821,71100,1807,0,14
14,8,6,1919,14,21100,40,40,491,161614,164822,71100,109,11202,14
14,3,5,12,14,2111,40,40,349,161614,164823,72000,8,2122,14
14,4,11,1792,14,21022,40,40,329,161614,164824,71100,106,10020,14
14,22,14,1801,14,211,40,40,180,161614,164825,71100,1961,1201,14
14,9,2,1794,14,20202,40,40,433,161614,164826,71100,97,21220,14
14,23,20,1806,14,2121,40,40,331,161614,164827,71100,1923,2021,14
14,19,10,1795,14,12102,40,40,347,161614,164828,71100,1952,2010,14
14,17,7,1800,14,20020,40,40,497,161615,164829,72000,1790,20200,14
14,1,21,91,14,21222,40,40,249,161614,164830,71100,1796,22220,14
14,16,18,1951,14,101,40,40,228,161615,164831,71100,15,10202,14
14,24,15,1960,14,2012,40,40,333,161615,164832,71100,1929,20012,14
31,4,3,115845,31,22221,31,30,193,161619,165203,45000,189,12000,31
31,10,13,1745,31,21211,31,31,34,161619,165204,64800,54,1012,31
31,16,8,110374,31,1111,31,31,193,161619,165205,54000,50,20221,31
31,12,14,206,31,11202,31,31,261,161619,165206,54000,110556,211,31
31,15,1,131682,31,1021,31,31,176,161618,165207,64800,1842,12221,31
31,17,5,45,31,1,31,31,247,161618,165208,74700,347,20021,31
31,7,6,115841,31,22221,31,31,195,161619,165209,74700,52,21012,31
31,18,2,48,31,10011,30,31,195,161620,165210,74700,1746,12121,31
31,9,11,55,31,2201,31,31,482,161617,165211,74700,131681,21000,31
31,20,19,205,31,100,31,31,34,161618,165212,54000,111811,11101,31
53,9,4,448,53,10120,30,30,388,161619,165705,75600,480,1211,53
