homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
5,5,9,7,21,17,0,0,0,0,0,0,1,1,0,0,0,3,0,16,269,3,3,0,24,0,1,0,1,0,3,3,3,0
12,9,16,6,12,10,0,0,0,0,0,0,1,1,0,0,0,4,1,16,270,8,2,0,25,0,1,0,2,0,2,4,3,0
9,3,21,3,8,7,0,0,0,0,0,0,1,1,0,0,0,5,2,16,271,10,2,0,27,0,0,1,2,0,3,2,4,0
9,1,17,1,12,9,0,0,0,0,0,0,1,1,0,0,0,5,3,16,819,0,3,0,30,0,0,1,0,0,2,3,3,0
15,12,10,9,8,15,0,0,0,0,0,0,1,1,0,0,0,3,4,16,820,5,1,0,17,0,3,0,1,0,4,3,2,0
17,11,9,12,7,20,0,0,0,0,0,0,1,1,0,0,0,1,5,16,822,4,0,0,6,0,5,0,2,0,7,1,2,0
11,4,15,8,13,14,0,0,0,0,0,0,1,1,0,0,0,4,6,16,1443,3,1,0,21,0,1,0,1,0,4,4,2,0
18,13,12,10,7,19,0,0,0,0,0,0,1,1,0,0,0,2,7,16,1447,5,1,0,13,0,3,0,1,0,6,1,3,0
9,7,16,2,12,13,0,0,0,0,0,1,1,1,0,0,0,7,8,16,1516,10,2,0,30,0,1,0,0,0,3,3,0,0
8,6,14,4,15,10,0,0,0,0,0,0,1,1,0,0,0,4,9,16,1786,10,3,0,27,0,2,0,0,0,1,4,2,0
9,2,18,5,11,17,0,0,0,0,0,0,1,1,0,0,0,5,10,16,1788,8,2,0,26,0,0,1,0,0,4,1,4,0
10,10,6,11,6,12,0,0,0,0,0,0,1,1,0,0,0,1,11,16,15001,4,0,0,10,0,3,0,2,0,5,3,4,0
5,11,17,4,13,7,0,0,0,0,0,0,4,4,0,0,0,4,12,15,229,10,3,0,26,0,1,0,0,0,2,2,3,0
5,3,21,3,7,7,0,0,0,0,0,0,4,4,0,0,0,5,13,15,230,10,3,0,27,0,2,0,1,0,2,2,1,0
7,4,17,2,13,9,0,0,0,0,0,1,4,4,0,0,0,4,14,15,231,10,4,0,28,0,1,0,0,0,2,2,2,0
4,6,8,8,2,14,0,0,0,0,0,0,4,4,0,0,0,5,15,15,232,8,1,0,21,0,1,0,0,0,5,1,2,0
12,15,10,10,8,12,0,0,0,0,0,0,4,4,0,0,0,2,16,15,537,3,2,0,18,0,3,0,1,0,2,3,3,0
4,9,7,11,7,15,0,0,0,0,0,0,4,4,0,0,0,4,17,15,670,3,1,0,17,0,2,0,2,0,6,1,1,0
5,1,18,1,13,14,0,0,0,0,0,0,4,4,0,0,0,7,18,15,673,0,4,0,34,0,0,1,0,0,3,0,1,0
