playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,225193,-1,-1,234378,-1,-1,251805,-1,-1,234378,246669,-1,-1,-1,226491,222665,-1,-1,209989,-1,271807,227813,-1,234378,231936,243715,271807,-1,-1,257711,-1,-1,232938,265693,-1,234378,202652,278773,-1,-1,-1,1,230666,-1,205498,-1,232580,222665,-1,234378,-1,-1,251566,194404,-1,-1,-1,222665,-1,234378,-1,235790,207421,-1,-1
-1,202811,260247,-1,-1,200458,-1,-1,227174,-1,-1,229906,229942,-1,-1,-1,257057,216393,-1,-1,210881,-1,246923,199189,-1,216393,231447,227678,200458,-1,-1,241464,-1,-1,210635,248465,-1,216393,220834,200458,-1,-1,-1,2,264209,-1,236987,-1,212419,210881,-1,216393,-1,-1,231677,207557,-1,-1,-1,216393,-1,200458,-1,275468,221697,-1,-1
-1,240595,194017,-1,-1,264299,-1,256965,232185,-1,-1,257063,245766,-1,-1,-1,239015,242749,-1,-1,234319,-1,218343,271743,-1,264299,225748,221281,264299,-1,-1,238336,-1,-1,231540,243612,-1,264299,237211,264299,-1,-1,-1,3,205887,264746,244626,-1,195037,234319,-1,264299,278314,-1,193910,74726,235770,-1,-1,264299,-1,264299,212099,242751,245652,-1,-1
-1,235027,238368,-1,-1,239377,-1,-1,229073,-1,-1,235807,251311,-1,-1,-1,221705,212366,-1,-1,239377,-1,255913,256442,-1,212366,244871,239540,239377,-1,-1,244240,-1,-1,246296,254522,-1,212366,224447,240912,-1,-1,-1,4,244559,270617,225867,-1,212090,212090,-1,212366,-1,-1,233442,234803,-1,-1,-1,225509,-1,212366,-1,219795,225509,-1,-1
-1,258485,257534,-1,-1,257534,-1,254796,259307,-1,-1,238616,263620,-1,-1,-1,238074,247090,-1,-1,256079,-1,233049,248695,-1,257534,70020,230918,257534,-1,-1,222104,-1,-1,261375,71651,-1,247090,71998,239231,-1,-1,-1,5,204246,278455,237386,-1,262859,256079,-1,257534,260942,-1,77540,228789,259197,-1,-1,257534,-1,257534,278813,242578,232411,-1,278017
-1,204935,208135,-1,-1,245741,-1,-1,253510,-1,-1,245741,172723,-1,-1,-1,207599,193474,-1,-1,243657,-1,232080,180216,-1,245741,152908,202695,245741,-1,-1,257896,-1,-1,234078,74634,-1,245741,256402,244380,-1,-1,-1,7,261188,221479,266609,-1,247649,202695,-1,245741,256268,-1,270866,237704,-1,-1,-1,251892,-1,245741,-1,243282,251892,-1,-1
-1,242656,247361,-1,-1,247361,-1,-1,244591,-1,-1,232104,73219,-1,-1,-1,258906,236764,-1,-1,248384,-1,246791,213693,-1,247361,243134,229266,247361,-1,-1,231838,-1,-1,206534,208892,-1,247361,198118,241184,-1,-1,-1,8,74145,235735,270206,-1,239360,239360,-1,247361,-1,-1,256776,193331,-1,-1,-1,239360,-1,247361,-1,203215,247249,-1,-1
-1,212831,236772,-1,-1,231281,-1,-1,231281,-1,-1,209331,265459,-1,-1,-1,242434,239837,-1,-1,246104,-1,242516,246174,-1,231281,232487,237678,216267,-1,-1,232223,-1,-1,271977,273651,-1,231281,253072,216267,-1,-1,-1,9,279128,225100,235805,-1,203376,203376,-1,231281,264298,-1,224458,240913,-1,-1,-1,209331,-1,231281,-1,253428,241084,-1,-1
-1,210257,239085,-1,-1,237692,-1,203574,253124,-1,-1,237692,75577,-1,-1,-1,186942,218667,-1,-1,255069,-1,270409,207410,-1,237692,192985,277031,237692,-1,-1,271574,-1,-1,157804,76624,-1,237692,206517,251517,-1,-1,-1,10,271227,276528,264349,-1,239818,239818,-1,237692,231866,-1,256675,200159,208920,-1,-1,239085,-1,237692,229237,277427,246420,-1,277295
-1,226753,259399,-1,-1,212198,-1,-1,234574,-1,-1,212198,239301,-1,-1,-1,269087,253306,-1,-1,277432,-1,250961,221660,-1,212198,268439,236401,212198,-1,-1,75087,-1,-1,233064,273599,-1,212198,190460,235243,-1,-1,-1,11,254088,269136,200145,-1,203263,212198,-1,212198,243647,-1,77354,163264,169588,-1,-1,212198,-1,212198,-1,205988,268438,-1,-1
-1,239358,252066,-1,-1,252066,-1,271311,186156,-1,-1,266815,241523,-1,-1,-1,272379,253054,-1,-1,255145,-1,243619,183422,-1,252066,252796,229682,252066,-1,-1,227806,-1,-1,74323,232413,-1,252066,243608,242181,-1,-1,-1,12,242853,279251,225719,-1,259442,186156,-1,252066,262255,-1,233487,232284,232110,-1,-1,252066,-1,252066,211009,228888,261283,-1,-1
-1,220407,233731,-1,-1,242964,-1,-1,186345,-1,-1,223334,211990,-1,-1,-1,237161,247851,-1,-1,241096,-1,206085,274246,-1,242964,237329,210047,242964,-1,-1,207650,-1,-1,231292,218659,-1,242964,270519,262118,-1,-1,-1,13,198039,251809,234742,-1,198032,247851,-1,242964,266127,-1,196978,203841,203487,-1,-1,233731,-1,242964,-1,163600,242964,-1,-1
-1,199641,236015,-1,-1,257470,-1,-1,224656,-1,-1,257470,202750,-1,-1,-1,273106,254243,-1,-1,235642,-1,240740,255718,-1,257470,235173,238095,257470,-1,-1,217036,-1,-1,74242,256008,-1,257470,269421,243057,-1,-1,-1,14,71634,73239,237819,-1,278016,235642,-1,257470,-1,-1,230978,170084,-1,-1,-1,192123,-1,257470,-1,206086,192123,-1,-1
