homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
4,5,6,4,10,6,0,0,0,0,0,0,1,1,0,0,0,2,0,8,269,10,2,0,14,0,1,0,0,0,1,1,1,0
6,9,9,3,7,4,0,0,0,0,0,0,1,1,0,0,0,3,1,8,270,10,2,0,16,0,1,0,1,0,1,1,0,0
5,3,15,2,7,3,0,0,0,0,0,0,1,1,0,0,0,3,2,8,271,10,2,0,17,0,0,1,1,0,1,0,2,0
5,1,8,5,7,5,0,0,0,0,0,0,1,1,0,0,0,2,3,8,819,8,2,0,14,0,0,1,2,0,2,0,2,0
10,12,4,9,3,8,0,0,0,0,0,0,1,1,0,0,0,2,4,8,820,5,1,0,9,0,2,0,0,0,3,0,0,0
12,11,3,12,2,10,0,0,1,0,0,0,1,1,0,0,0,0,5,8,822,4,0,0,0,0,4,0,2,0,4,0,0,0
6,4,6,8,11,9,0,0,0,0,0,0,1,1,0,0,0,1,6,8,1443,3,1,0,9,0,1,0,0,0,2,2,1,0
5,13,3,11,4,11,0,0,0,0,0,0,1,1,0,0,0,0,7,8,1447,4,1,0,5,0,1,0,2,0,4,0,2,0
3,7,9,1,8,5,0,0,0,0,1,1,1,1,0,0,0,4,8,8,1516,0,2,0,20,0,0,1,0,1,0,2,0,0
5,6,5,6,7,6,0,0,0,0,0,0,1,1,0,0,0,2,9,8,1786,8,1,0,12,0,2,0,1,1,0,3,0,0
6,2,10,7,4,8,0,0,0,0,0,0,1,1,0,0,0,2,10,8,1788,3,1,0,12,0,0,1,1,0,2,0,3,0
6,10,2,10,3,5,0,0,0,0,0,0,1,1,0,0,0,1,11,8,15001,5,0,0,5,0,3,0,2,0,2,2,0,0
3,11,4,4,5,2,0,0,0,0,1,0,4,4,0,0,0,1,12,6,229,10,2,0,12,0,0,1,1,1,0,1,2,0
4,3,9,8,2,2,0,0,0,0,0,0,4,4,0,0,0,2,13,7,230,8,1,0,10,0,2,0,0,0,1,1,0,0
1,4,5,1,7,5,0,0,0,0,0,1,4,4,0,0,0,2,14,7,231,0,2,0,13,0,0,1,0,0,2,0,1,0
0,6,2,7,2,3,0,0,0,0,0,0,4,4,0,0,0,2,15,7,232,8,1,0,11,0,0,1,0,0,2,1,1,0
5,15,5,6,7,5,0,0,0,0,0,0,4,4,0,0,0,1,16,7,537,10,2,0,11,0,2,0,2,1,0,1,1,0
1,9,5,3,6,7,0,0,0,0,0,0,4,4,0,0,0,3,17,7,670,10,1,0,12,0,1,0,0,0,2,0,0,0
2,1,4,2,8,8,0,0,0,0,0,0,4,4,0,0,0,2,18,6,673,10,2,0,13,0,0,1,0,0,1,0,1,0
4,5,8,9,1,1,0,0,0,0,0,0,4,4,0,0,0,2,19,6,674,3,1,0,10,0,1,0,0,0,1,0,1,0
6,16,4,16,2,11,0,0,1,0,0,0,4,4,0,0,0,0,20,7,675,4,0,0,1,0,2,0,2,0,4,0,1,0
8,12,6,14,2,8,0,0,0,0,0,0,4,4,0,0,0,1,21,7,680,5,0,0,6,0,1,0,0,0,2,1,2,0
4,7,8,5,7,9,0,0,0,0,0,0,4,4,0,0,0,2,22,7,681,10,1,0,11,0,0,1,1,0,2,1,1,0
6,8,7,15,1,7,0,0,0,0,0,0,4,4,0,0,0,1,23,6,1750,4,0,0,4,0,2,0,2,0,2,1,0,0
1,2,4,11,3,6,0,0,0,0,0,0,4,4,0,0,0,2,24,7,2014,3,0,0,9,0,0,1,2,0,2,2,1,0
5,14,2,13,3,6,0,0,0,0,0,0,4,4,0,0,0,1,25,7,100081,5,1,0,7,0,2,0,2,0,2,0,1,0
2,10,6,10,3,4,0,0,0,0,0,0,4,4,0,0,0,2,26,7,100087,3,0,0,10,0,0,1,2,0,1,3,1,0
9,13,8,12,2,3,0,0,0,0,0,0,4,4,0,0,0,1,27,7,110724,3,1,0,8,0,2,0,2,0,1,2,0,0
0,3,1,15,1,2,0,0,0,0,0,0,10,10,0,0,0,1,28,2,245,3,0,0,3,0,0,1,2,0,1,0,0,0
1,1,1,6,8,4,0,0,0,0,1,0,10,10,0,0,0,0,29,4,246,8,1,0,6,0,0,1,1,1,0,2,1,0
1,2,10,1,10,2,0,0,0,0,1,1,10,10,0,0,0,3,30,5,247,0,2,0,15,0,0,1,0,1,0,0,0,0
3,13,3,7,2,1,0,0,0,0,0,0,10,10,0,0,0,1,31,4,634,8,1,0,6,0,1,0,2,0,1,0,0,0
1,7,3,3,3,2,0,0,0,0,1,0,10,10,0,0,0,2,32,4,1903,10,1,0,10,0,0,1,0,1,0,1,0,0
3,19,4,11,1,8,0,0,0,0,0,0,10,10,0,0,0,2,33,5,1904,3,0,0,6,0,1,0,0,0,2,0,0,0
5,9,1,18,1,10,0,0,1,0,0,0,10,10,0,0,0,0,34,5,1905,4,0,0,0,0,2,0,2,0,3,0,0,0
1,4,10,2,4,0,0,0,0,0,1,0,10,10,0,0,0,2,35,5,1906,10,2,0,13,0,0,1,0,1,0,1,0,0
2,20,6,5,2,2,0,0,0,0,0,0,10,10,0,0,0,2,36,5,1907,8,0,0,8,0,1,0,0,1,0,2,0,0
2,5,2,12,3,3,0,0,0,0,0,0,10,10,0,0,0,0,37,4,1908,3,1,0,5,0,0,1,1,0,1,0,2,0
2,12,2,8,3,3,0,0,0,0,0,0,10,10,0,0,0,1,38,5,1910,8,1,0,6,0,1,0,2,0,2,0,0,0
1,8,5,13,1,10,0,0,0,0,0,0,10,10,0,0,0,1,39,4,1913,3,0,0,4,0,0,1,2,0,2,0,1,0
5,17,4,14,1,3,0,0,0,0,0,0,10,10,0,0,0,1,40,5,1914,3,0,0,4,0,1,0,1,0,2,1,0,0
3,12,6,4,3,2,0,0,0,0,1,0,10,10,0,0,0,1,41,5,1915,10,1,0,9,0,0,1,1,1,0,1,2,0
2,11,2,10,2,6,0,0,0,0,0,0,10,10,0,0,0,1,42,5,100632,3,1,0,6,0,1,0,0,0,2,0,0,0
4,16,2,16,0,3,0,0,1,0,0,0,10,10,0,0,0,0,43,5,100634,5,0,0,3,0,1,0,1,0,1,1,2,0
3,6,2,9,3,2,0,0,0,0,0,0,10,10,0,0,0,0,44,5,100646,3,1,0,6,0,1,0,2,1,0,1,2,0
9,18,2,17,0,3,0,0,1,0,0,0,10,10,0,0,0,0,45,5,111380,4,0,0,2,0,2,0,1,0,1,1,1,0
1,2,3,2,3,0,0,0,0,0,1,0,13,13,0,0,0,1,46,4,1,1,2,0,10,0,0,1,0,1,0,0,1,0
4,7,3,5,4,2,0,0,0,0,0,0,13,13,0,0,0,1,47,4,2,2,2,0,9,0,1,0,0,1,0,0,0,0
3,12,1,8,7,2,0,0,0,0,0,0,13,13,0,0,0,0,48,4,5,3,2,0,7,0,1,0,0,1,0,0,1,0
6,17,2,20,2,7,0,0,1,0,0,0,13,13,0,0,0,0,49,4,7,4,0,0,0,0,2,0,2,0,2,0,0,0
1,5,2,4,5,0,0,0,0,0,0,0,13,13,0,0,0,1,50,4,9,1,2,0,9,0,1,0,2,1,0,0,0,0
2,1,6,1,5,1,0,0,0,0,1,1,13,13,0,0,0,2,51,4,10,0,2,0,12,0,0,1,0,1,0,0,0,0
3,3,1,10,4,2,0,0,0,0,0,0,13,13,0,0,0,1,52,4,11,3,1,0,6,0,1,0,0,0,1,0,0,0
1,4,3,3,3,2,0,0,0,0,1,0,13,13,0,0,0,2,53,4,13,1,1,0,10,0,0,1,0,1,0,1,0,0
2,16,2,7,2,0,0,0,0,0,1,0,13,13,0,0,0,0,54,4,14,3,2,0,8,0,0,1,0,1,0,0,2,0
4,20,0,19,1,4,0,0,1,0,0,0,13,14,0,0,0,0,55,4,17,4,0,0,0,0,2,0,2,0,2,0,0,0
1,8,4,13,2,3,0,0,0,0,0,0,13,13,0,0,0,1,56,4,18,3,0,0,4,0,1,0,2,0,1,1,0,0
5,14,2,14,3,1,0,0,0,0,0,0,13,13,0,0,0,0,57,4,19,3,1,0,4,0,2,0,1,1,0,1,0,0
3,2,1,17,1,4,0,0,1,0,0,0,13,14,0,0,0,0,58,4,94,5,0,0,2,0,1,0,1,0,1,1,1,0
3,19,2,15,3,4,0,0,1,0,0,1,13,14,0,0,0,0,59,4,95,5,0,0,2,0,1,0,1,0,1,1,1,0
8,13,3,18,1,3,0,0,1,0,0,0,13,13,0,0,0,0,60,4,110,4,0,0,1,0,2,0,2,0,1,1,0,0
2,10,3,12,1,2,0,0,0,0,0,0,13,13,0,0,0,1,61,4,144,3,0,0,5,0,0,1,1,0,1,1,1,0
4,11,2,16,2,3,0,0,1,0,0,0,13,13,0,0,0,0,62,4,1799,5,0,0,2,0,1,0,1,0,1,1,1,0
1,6,2,6,4,1,0,0,0,0,1,0,13,13,0,0,0,1,63,4,1808,3,1,0,8,0,0,1,1,1,0,1,1,0
2,9,5,9,1,4,0,0,0,0,0,0,13,13,0,0,0,2,64,4,1925,3,0,0,6,0,0,1,2,0,2,0,0,0
2,15,1,11,4,3,0,0,0,0,0,0,13,13,0,0,0,0,65,4,1943,3,1,0,5,0,1,0,2,1,0,1,1,0
3,7,9,3,3,3,0,0,0,0,1,0,14,14,0,0,0,3,66,5,3,7,0,0,11,0,0,1,0,1,0,2,0,0
4,18,5,9,2,0,0,0,0,0,0,0,14,14,0,0,0,1,67,5,8,7,1,0,8,0,1,0,2,1,0,1,1,0
3,4,4,10,2,1,0,0,0,0,0,0,14,14,0,0,0,1,68,5,12,8,1,0,8,0,0,1,1,0,1,0,2,0
4,20,2,12,5,4,0,0,0,0,0,0,14,14,0,0,0,0,69,5,15,3,1,0,6,0,1,0,1,1,0,2,1,0
0,7,5,8,3,6,0,0,0,0,0,0,14,60,0,0,0,3,70,5,91,3,0,0,9,0,0,1,0,0,2,0,0,0
4,8,5,18,3,4,0,0,0,0,0,0,14,14,0,0,0,1,71,5,97,3,0,0,4,0,2,0,2,0,1,1,0,0
0,6,5,2,7,4,0,0,0,0,0,0,14,14,0,0,0,2,72,5,106,6,2,0,12,0,0,1,2,0,1,0,0,0
0,9,1,1,8,2,0,0,0,0,1,0,14,14,0,0,0,1,73,5,109,6,3,0,13,0,0,1,0,1,0,0,1,0
6,8,1,23,5,5,0,0,1,0,0,1,14,60,0,0,0,0,74,5,1790,5,0,0,3,0,2,0,2,1,0,2,1,0
3,13,3,15,1,3,0,0,0,0,0,0,14,14,0,0,0,0,75,5,1792,3,1,0,5,0,0,1,2,0,2,0,2,0
2,2,3,6,5,1,0,0,0,0,1,0,14,13,0,0,0,1,76,5,1794,8,2,0,9,0,0,1,0,1,0,1,1,0
2,11,6,5,3,3,0,0,0,0,0,0,14,14,0,0,0,2,77,5,1795,7,1,0,10,0,0,1,1,0,1,0,1,0
1,1,6,4,5,2,0,0,0,0,0,0,14,13,0,0,0,1,78,5,1796,7,2,0,10,0,0,1,0,0,1,0,1,0
3,5,3,14,2,3,0,0,0,0,0,0,14,14,0,0,0,1,79,5,1800,5,0,0,5,0,1,0,1,0,1,2,0,0
2,12,1,21,2,7,0,0,0,0,0,0,14,14,0,0,0,1,80,5,1801,5,0,0,4,0,1,0,1,0,2,1,0,0
2,16,2,13,1,4,0,0,0,0,0,0,14,14,0,0,0,1,81,5,1806,3,1,0,6,0,1,0,2,0,2,0,0,0
3,3,5,20,0,7,0,0,0,0,0,0,14,14,0,0,0,1,82,5,1807,5,0,0,4,0,1,0,1,0,2,0,1,0
4,14,5,17,1,7,0,0,0,0,0,0,14,14,0,0,0,1,83,5,1919,3,0,0,5,0,0,1,2,0,2,1,1,0
6,3,2,19,1,1,0,0,0,0,0,0,14,13,0,0,0,0,84,5,1923,4,1,0,4,0,2,0,0,0,1,1,0,0
4,1,4,16,1,5,0,0,0,0,0,0,14,14,0,0,0,1,85,5,1929,4,0,0,5,0,1,0,0,0,1,1,1,0
1,19,6,7,3,5,0,0,0,0,0,0,14,60,0,0,0,3,86,5,1951,3,0,0,9,0,0,1,0,0,2,0,0,0
3,15,1,22,1,3,0,0,1,0,0,0,14,14,0,0,0,0,87,5,1952,5,0,0,3,0,1,0,2,0,1,1,2,0
1,10,5,11,0,2,0,0,0,0,0,0,14,14,0,0,0,2,88,5,1960,3,0,0,7,0,0,1,0,0,2,0,1,0
4,21,0,24,1,7,0,0,1,0,0,0,14,14,0,0,0,0,89,5,1961,4,0,0,1,0,2,0,2,0,2,1,0,0
4,17,2,15,1,5,0,0,0,0,0,1,16,17,0,0,0,1,90,4,57,5,0,0,3,0,1,0,2,0,2,0,0,0
0,2,2,4,2,1,0,0,0,0,1,0,16,16,0,0,0,1,91,4,64,2,1,0,8,0,0,1,1,1,0,1,1,0
3,5,3,8,2,1,0,0,0,0,0,0,16,16,0,0,0,1,92,4,65,3,1,0,6,0,1,0,2,0,1,0,0,0
5,7,4,13,0,3,0,0,0,0,0,0,16,16,0,0,0,1,93,4,66,3,0,0,4,0,1,0,1,0,1,1,0,0
1,6,2,3,5,0,0,0,0,0,1,0,16,16,0,0,0,1,94,4,69,1,2,0,10,0,0,1,0,1,0,0,1,0
4,12,2,18,0,9,0,0,1,0,0,0,16,16,0,0,0,0,95,4,70,4,0,0,1,0,1,0,2,0,2,0,1,0
2,16,3,5,3,1,0,0,0,0,0,0,16,16,0,0,0,1,96,4,71,2,1,0,7,0,1,0,2,1,0,1,0,0
1,9,1,12,5,5,0,0,0,0,0,0,16,16,0,0,0,0,97,4,72,3,1,0,4,0,0,1,2,0,2,0,1,0
1,1,9,1,7,2,0,0,0,0,1,1,16,16,0,0,0,2,98,4,73,0,2,0,12,0,0,1,0,1,0,0,0,0
0,4,6,7,2,5,0,0,0,0,0,0,16,16,0,0,0,2,99,4,74,3,0,0,6,0,0,1,0,0,2,0,0,0
2,15,4,10,4,5,0,0,0,0,0,0,16,16,0,0,0,1,100,4,76,3,0,0,5,0,0,1,1,0,1,1,1,0
2,3,4,2,8,2,0,0,0,0,1,0,16,16,0,0,0,1,101,4,219,1,2,0,10,0,0,1,0,1,0,0,1,0
5,14,5,14,1,5,0,0,0,0,0,0,16,16,0,0,0,1,102,4,378,5,0,0,3,0,1,0,2,0,2,0,0,0
3,11,2,6,4,3,0,0,0,0,0,0,16,16,0,0,0,1,103,4,379,3,1,0,7,0,1,0,0,1,0,1,0,0
5,20,1,17,1,3,0,0,1,0,0,0,16,17,0,0,0,0,104,4,1530,4,0,0,1,0,2,0,1,0,1,1,0,0
5,1,4,9,2,2,0,0,0,0,0,0,16,16,0,0,0,1,105,4,1738,3,1,0,6,0,1,0,2,0,1,0,0,0
3,13,3,11,1,1,0,0,0,0,0,0,16,16,0,0,0,1,106,4,1809,3,0,0,5,0,1,0,0,1,0,1,1,0
2,8,1,16,0,5,0,0,0,0,0,0,16,17,0,0,0,1,107,4,1819,5,0,0,3,0,1,0,0,0,2,0,0,0
0,4,1,6,2,1,0,0,0,0,1,0,17,17,0,0,0,1,108,4,58,8,1,0,8,0,0,1,1,1,0,1,1,0
4,6,7,1,3,1,0,0,0,0,0,0,17,17,0,0,0,1,109,4,62,6,2,0,9,0,1,0,0,1,0,0,0,0
2,21,0,14,4,5,0,0,0,0,0,0,17,17,0,0,0,0,110,4,67,3,1,0,3,0,2,0,2,0,1,0,0,0
2,2,2,5,5,2,0,0,0,0,1,0,17,16,0,0,0,0,111,4,68,7,2,0,8,0,0,1,0,1,0,0,2,0
3,5,1,16,1,4,0,0,1,0,0,0,17,17,0,0,0,0,112,4,210,5,0,0,1,0,1,0,2,0,2,0,1,0
1,10,4,3,1,1,0,0,0,0,0,0,17,16,0,0,0,2,113,4,217,7,1,0,9,0,0,1,0,0,1,0,0,0
1,19,0,17,1,6,0,0,1,0,0,0,17,16,0,0,0,0,114,4,294,4,0,0,1,0,1,0,1,0,2,1,0,0
1,18,3,9,1,2,0,0,0,0,0,0,17,17,0,0,0,2,115,4,614,3,0,0,7,0,0,1,1,0,1,1,0,0
3,10,6,8,0,2,0,0,0,0,0,0,17,17,0,0,0,2,116,4,1805,3,0,0,7,0,0,1,0,0,1,0,1,0
2,15,1,15,2,3,0,0,1,0,0,0,17,17,0,0,0,0,117,4,1814,5,0,0,2,0,1,0,1,0,1,1,1,0
4,8,2,13,1,0,0,0,0,0,0,0,17,16,0,0,0,0,118,4,1815,3,1,0,4,0,2,0,2,1,0,0,1,0
0,12,4,10,0,4,0,0,0,0,0,0,17,17,0,0,0,2,119,4,1816,3,0,0,6,0,0,1,2,0,2,0,0,0
0,13,4,4,3,3,0,0,0,0,1,0,17,17,0,0,0,2,120,4,110321,7,0,0,8,0,0,1,0,1,0,2,0,0
0,22,1,12,5,8,0,0,0,0,0,0,17,17,0,0,0,1,121,4,111273,3,1,0,6,0,0,1,2,0,2,0,0,0
2,20,1,11,3,3,0,0,0,0,0,0,17,17,0,0,0,1,122,4,111276,3,1,0,6,0,1,0,0,0,1,0,0,0
5,14,2,18,0,2,0,0,1,0,0,0,17,17,0,0,0,0,123,4,111659,4,0,0,0,0,2,0,2,0,2,0,0,0
4,7,4,2,3,0,0,0,0,0,0,0,17,17,0,0,0,1,124,4,111817,6,2,0,9,0,1,0,2,1,0,0,0,0
4,23,5,7,3,1,0,0,0,0,0,0,17,17,0,0,0,1,125,4,131447,3,1,0,7,0,1,0,0,1,0,1,0,0
0,1,2,1,9,3,0,0,0,0,1,0,19,19,0,0,0,1,126,3,21,0,2,0,9,0,0,1,0,1,0,0,0,0
2,2,6,2,0,0,0,0,0,0,1,0,19,19,0,0,0,2,127,3,22,0,0,0,7,0,0,1,0,1,0,1,0,0
6,10,3,13,2,0,0,0,0,0,0,0,19,19,0,0,0,0,128,3,23,0,1,0,3,0,2,0,2,1,0,0,0,0
2,5,5,7,0,2,0,0,0,0,0,0,19,19,0,0,0,2,129,3,25,0,0,0,6,0,0,1,0,0,1,0,0,0
3,6,2,5,7,3,0,0,0,0,0,1,19,19,0,0,0,0,130,3,32,0,2,0,6,0,1,0,0,1,0,0,0,0
3,16,3,10,4,4,0,0,0,0,0,0,19,19,0,0,0,0,131,3,36,0,1,0,4,0,0,1,0,0,1,0,1,0
0,13,0,8,4,3,0,0,0,0,1,0,19,19,0,0,0,0,132,3,38,0,1,0,5,0,0,1,0,1,0,1,1,0
2,14,0,16,1,3,0,0,1,0,0,0,19,19,0,0,0,0,133,3,160,0,0,0,0,0,1,0,2,0,2,0,0,0
3,9,2,15,3,3,0,0,1,0,0,0,19,19,0,0,0,0,134,3,169,0,0,0,2,0,1,0,2,1,0,1,1,0
5,8,3,12,2,0,0,0,0,0,0,0,19,19,0,0,0,0,135,3,175,0,1,0,3,0,2,0,2,1,0,0,0,0
8,8,1,18,2,3,0,0,1,0,0,0,19,20,0,0,0,0,136,3,576,0,0,0,0,0,2,0,2,0,1,0,0,0
1,7,3,6,2,3,0,0,0,0,0,0,19,19,0,0,0,1,137,3,1824,0,1,0,6,0,0,1,0,0,1,0,0,0
0,4,1,9,1,1,0,0,0,0,1,0,19,19,0,0,0,1,138,3,1831,0,0,0,5,0,0,1,1,1,0,2,0,0
6,12,4,14,1,3,0,0,0,0,0,0,19,19,0,0,0,1,139,3,10029,0,0,0,3,0,1,0,2,0,1,0,0,0
3,15,5,11,0,4,0,0,0,0,0,0,19,19,0,0,0,1,140,3,100409,0,0,0,4,0,0,1,0,0,1,0,1,0
2,5,0,17,1,4,0,0,1,0,0,1,19,20,0,0,0,0,141,3,110329,0,0,0,0,0,1,0,2,0,2,0,0,0
0,1,4,4,4,4,0,0,0,0,0,0,19,19,0,0,0,1,142,3,111235,0,1,0,6,0,0,1,2,0,1,0,0,0
0,3,1,3,3,2,0,0,0,0,1,0,19,19,0,0,0,1,143,3,112172,0,1,0,7,0,0,1,1,1,0,0,1,0
2,3,10,4,2,2,0,0,0,0,0,0,20,20,0,0,0,2,144,5,28,0,1,0,10,0,0,1,0,0,1,0,1,0
6,9,5,10,4,4,0,0,0,0,0,0,20,20,0,0,0,0,145,5,29,0,2,0,7,0,1,0,2,0,1,0,1,0
4,11,7,8,5,3,0,0,0,0,0,0,20,19,0,0,0,1,146,5,31,0,1,0,7,0,2,0,2,1,0,1,0,0
4,17,6,13,3,7,0,0,0,0,0,0,20,20,0,0,0,1,147,5,34,0,0,0,4,0,1,0,2,0,2,1,0,0
2,12,4,6,6,2,0,0,0,0,1,0,20,20,0,0,0,1,148,5,165,0,1,0,9,0,0,1,1,1,0,1,2,0
4,18,3,9,5,4,0,0,0,0,0,0,20,20,0,0,0,1,149,5,166,0,1,0,7,0,2,0,2,1,0,1,0,0
5,14,3,11,5,5,0,0,0,0,0,0,20,20,0,0,0,1,150,5,171,0,1,0,7,0,1,0,0,0,1,1,0,0
1,10,6,5,0,1,0,0,0,0,0,0,20,20,0,0,0,3,151,5,485,0,0,0,10,0,0,1,0,0,1,1,0,0
4,20,3,15,2,7,0,0,1,0,0,0,20,2076,0,0,0,0,152,5,531,0,0,0,2,0,1,0,1,0,2,0,2,0
4,17,1,14,0,9,0,0,0,0,0,0,20,2076,0,0,0,1,153,5,543,0,0,0,3,0,1,0,2,0,3,0,0,0
2,1,6,12,2,3,0,0,0,0,0,0,20,20,0,0,0,1,154,5,580,0,0,0,6,0,0,1,1,0,1,2,1,0
