competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,9,1,245,10,0,30,29,15,161633,163916,46800,100646,0,10
10,7,18,111380,10,0,30,29,228,161633,163917,46800,100632,0,10
10,15,6,1906,10,0,29,29,178,161630,163918,46800,1904,0,10
10,8,13,1915,10,0,29,29,176,161629,163919,46800,100634,0,10
10,2,5,1908,10,0,29,29,176,161630,163920,46800,247,0,10
10,14,3,246,10,0,29,29,487,161631,163921,46800,1914,0,10
10,16,12,634,10,0,29,29,249,161633,163922,46800,1907,0,10
10,4,17,1905,10,0,29,30,249,161631,163923,46800,1903,0,10
10,11,10,1913,10,0,30,29,176,161633,163924,46800,1910,0,10
13,14,8,1943,13,20100,33,33,348,161633,164291,50400,11,121,13
13,12,2,1,13,12001,33,33,156,161629,164292,72000,1799,22112,13
13,17,10,1808,13,10101,33,33,340,161632,164293,54000,19,10010,13
13,13,6,5,13,10120,33,33,28,161632,164294,45000,7,2112,13
13,16,1,9,13,200,33,33,13,161633,164295,59400,18,22022,13
13,18,4,13,13,2010,33,33,100,161632,164297,54000,94,22220,13
13,11,3,14,13,20112,33,33,449,161637,164298,70200,1925,22002,13
13,9,20,17,13,20200,33,33,113,161632,164299,54000,144,1001,13
13,19,15,110,13,10,33,33,415,161632,164300,54000,95,22222,13
13,9,7,2,13,20200,33,33,115,161639,164302,45000,144,22220,13
13,15,5,10,13,22222,33,33,246,161638,164309,72000,110,21222,13
14,12,9,3,14,2000,44,44,496,161632,164869,54000,1795,1222,14
14,10,23,1961,14,200,44,44,334,161632,164870,54000,109,11001,14
14,21,20,1952,14,1102,44,44,332,161632,164871,54000,91,20102,14
14,5,1,8,14,22120,44,44,432,161634,164872,72000,1919,12222,14
14,6,22,1923,14,2120,44,44,460,161632,164873,45000,1800,11022,14
14,14,7,12,14,1000,44,44,349,161632,164874,54000,1792,20020,14
14,11,8,97,14,22222,44,44,180,161632,164875,54000,1960,22202,14
14,4,19,1951,14,21000,44,44,228,161632,164876,54000,106,20201,14
14,24,18,1801,14,20202,44,44,180,161632,164877,54000,1929,11000,14
14,2,15,15,14,21222,44,44,337,161632,164878,45000,1796,12120,14
14,16,13,1807,14,122,44,44,180,161632,164879,54000,1790,1002,14
14,3,17,1806,14,20,44,44,331,161631,164880,72000,1794,11220,14
31,8,15,1842,31,2211,32,32,193,161629,165214,66600,110374,10210,31
31,7,12,110556,31,10121,32,32,147,161629,165216,66600,115841,12021,31
31,5,16,50,31,212,32,32,229,161629,165220,66600,45,11111,31
31,11,10,54,31,10000,32,32,261,161629,165222,66600,55,12110,31
31,17,3,115845,31,100,33,33,193,161631,165223,74700,347,22,31
31,12,13,1745,31,12021,33,32,34,161632,165224,54000,110556,1222,31
31,19,8,110374,31,1101,32,33,193,161633,165225,54000,1746,2211,31
31,15,14,206,31,10210,33,32,261,161634,165226,74700,1842,21110,31
31,6,1,131682,31,22112,33,33,176,161632,165227,64800,52,22120,31
31,20,5,45,31,10000,32,33,247,161633,165228,64800,111811,212,31
31,10,2,48,31,12110,33,32,195,161633,165230,74700,54,12122,31
31,4,11,55,31,22102,32,33,482,161634,165231,66600,189,10000,31
31,9,18,205,31,20120,33,33,34,161633,165232,45000,131681,10121,31
53,13,5,483,53,12221,31,32,386,161633,165664,58500,452,2121,53
53,17,4,448,53,11022,32,32,388,161629,165725,68400,472,21120,53
53,10,3,240,53,12001,32,32,364,161630,165726,77400,480,1220,53
53,20,6,449,53,0,32,32,392,161630,165728,77400,462,22102,53
53,5,8,450,53,2121,32,31,394,161629,165729,68400,483,21200,53
53,2,12,1860,53,22022,32,32,390,161629,165730,77400,243,20200,53
53,15,11,479,53,1,32,32,437,161630,165731,68400,481,1122,53
53,9,18,463,53,12201,32,32,399,161629,165732,77400,457,10201,53
53,16,19,100888,53,10000,32,32,398,161630,165733,68400,110062,101,53
53,7,16,110062,53,210,32,33,400,161641,165735,75600,453,10000,53
53,14,17,472,53,22211,32,33,391,161639,165736,63000,461,11022,53
53,1,20,462,53,21222,32,33,427,161639,165740,75600,241,0,53
19,10,2,32,19,21021,30,30,12,161632,166055,55800,100409,22211,19
19,16,11,36,19,22000,30,30,418,161631,166056,73800,111235,201,19
19,6,1,21,19,10101,30,30,261,161632,166057,55800,169,12212,19
19,4,3,1824,19,20221,30,30,416,161632,166058,66600,112172,22021,19
19,7,15,10029,19,2212,30,30,407,161632,166059,55800,22,1020,19
19,14,8,38,19,20121,30,30,413,161633,166060,63000,110329,2222,19
19,5,12,175,19,10022,30,30,406,161632,166061,55800,25,1,19
19,13,17,160,19,12211,30,30,473,161633,166062,55800,1831,0,19
19,9,18,576,19,22100,30,30,32,161632,166063,55800,23,101,19
16,3,16,1738,16,22021,30,30,176,161632,166361,68400,69,2200,16
16,17,7,76,16,20012,30,30,179,161632,166362,61200,1819,22211,16
16,12,14,71,16,0,30,30,158,161633,166363,62100,1809,20201,16
16,13,18,70,16,12022,30,30,26,161633,166364,62100,379,0,16
16,11,8,64,16,12200,30,30,488,161633,166365,62100,57,20202,16
16,4,15,1530,16,2022,30,30,26,161633,166366,54000,65,20,16
16,5,1,73,16,10012,30,30,14,161631,166367,74700,72,22221,16
16,9,2,219,16,12210,30,30,29,161633,166368,74700,378,202,16
16,10,6,66,16,2022,30,30,426,161632,166369,75900,74,20220,16
66,2,13,111088,66,222,29,29,35,161633,166658,63000,873,22001,66
66,5,8,110206,66,1202,29,29,468,161632,166659,72900,1871,2022,66
66,7,6,111097,66,2100,29,29,178,161632,166660,63000,110747,2102,66
66,17,1,114326,66,22120,29,29,469,161631,166661,73800,111092,22120,66
66,18,14,110749,66,101,29,29,249,161634,166662,68400,114004,10222,66
66,3,11,111083,66,20120,29,29,178,161633,166663,44100,110745,10021,66
66,10,16,111091,66,121,29,29,261,161632,166664,53100,111086,2020,66
66,12,9,420,66,22200,29,29,176,161633,166665,53100,301,20001,66
66,4,15,114393,66,21202,29,29,178,161631,166666,64800,110746,20101,66
20,12,16,531,20,212,30,30,182,161632,166973,46800,110502,21010,20
20,9,2,28,20,10212,30,30,41,161633,166974,48600,1832,21201,20
20,3,11,166,20,1202,30,30,135,161631,166975,66600,110588,22212,20
20,13,7,29,20,1201,30,30,147,161633,166976,48600,34,2000,20
20,1,10,485,20,22012,30,30,417,161633,166977,48600,31,21000,20
20,4,5,10030,20,1221,30,30,436,161632,166978,46800,580,20002,20
20,8,6,110636,20,20020,30,30,419,161632,166979,73800,171,20221,20
20,15,18,543,20,1222,30,30,249,161632,166980,46800,110500,2020,20
20,17,14,165,20,12020,30,30,474,161631,166981,66600,110176,1010,20
60,1,14,361,60,22212,43,42,34,161630,167701,71100,88,2002,60
60,23,20,15015,60,12020,43,44,34,161632,167777,54000,1944,20210,60
60,24,12,1932,60,100,44,44,26,161632,167778,54000,127,201,60
60,10,15,1917,60,22020,43,43,180,161632,167779,54000,1926,11122,60
60,11,5,1931,60,21122,44,44,34,161632,167780,54000,149,22212,60
60,9,16,143,60,20000,44,44,34,161632,167781,54000,1939,1210,60
60,4,2,1947,60,21222,44,44,32,161632,167782,63000,89,12112,60
60,3,6,1958,60,2220,44,44,228,161632,167783,45000,1933,12222,60
60,19,1,88,60,10,42,43,180,161633,167784,54000,1940,22212,60
60,18,22,110890,60,2102,44,44,34,161632,167785,54000,1930,12,60
60,8,17,1938,60,20000,43,44,228,161632,167786,54000,4,20011,60
60,13,14,361,60,22010,43,44,34,161633,167787,50400,1797,2002,60
60,7,21,1962,60,22102,44,44,228,161632,167788,45000,1793,10,60
54,11,3,456,54,12211,36,36,179,161633,168197,58500,242,2012,54
54,10,19,131110,54,10211,36,36,34,161632,168198,58500,1867,1200,54
54,9,5,110069,54,21211,36,36,34,161632,168199,66600,10846,20010,54
54,1,6,110832,54,22221,36,36,439,161632,168200,66600,468,20222,54
54,22,13,1854,54,11000,36,36,183,161632,168201,50400,100851,22101,54
54,7,18,244,54,2020,36,36,192,161633,168202,75600,110839,10210,54
54,14,15,1968,54,22,36,36,455,161631,168203,73800,459,1001,54
54,21,8,1861,54,2,36,36,481,161634,168204,73800,110242,2020,54
54,12,20,260,54,21111,36,36,193,161633,168205,63000,467,22211,54
54,2,4,110827,54,20212,36,36,147,161632,168206,58500,1853,2121,54
54,16,17,573,54,1112,36,36,192,161633,168207,66600,100852,20001,54
308,18,14,1888,308,120,30,30,228,161632,168971,64800,489,2002,308
308,1,17,1898,308,22122,30,30,179,161633,168972,73800,237,202,308
308,9,8,114510,308,10200,30,30,33,161634,168973,72900,10020,2101,308
308,3,7,112809,308,22122,30,30,469,161631,168974,73800,1896,2220,308
308,16,2,234,308,1,30,30,457,161633,168975,64800,131463,22212,308
308,11,5,1887,308,21,30,30,179,161633,168976,64800,744,21220,308
308,4,15,718,308,22022,30,30,34,161632,168977,73800,236,200,308
308,12,6,1438,308,10012,30,30,35,161632,168978,52200,112513,22001,308
308,13,10,1900,308,20020,30,30,469,161633,168979,55800,1891,21200,308
17,9,8,58,17,10200,31,31,34,161631,169550,72000,1805,2120,17
17,3,12,110321,17,22121,31,31,469,161632,169551,72000,68,12011,17
17,18,1,217,17,110,31,31,249,161632,169552,72000,210,22221,17
17,4,13,294,17,202,31,31,178,161631,169553,72000,111276,112,17
17,17,15,111273,17,11010,31,31,182,161631,169554,72000,1815,1101,17
17,11,7,131447,17,20211,31,31,35,161631,169555,72000,614,10121,17
17,2,14,111659,17,2222,31,31,249,161632,169556,50400,111817,11210,17
17,10,6,1814,17,21022,31,31,34,161631,169557,72000,1816,20002,17
17,16,5,62,17,12002,31,31,228,161631,169558,72000,67,22000,17
61,20,15,112260,61,10011,44,44,34,161632,170105,54000,112254,20010,61
61,13,17,1802,61,22220,44,44,228,161632,170106,54000,1934,11212,61
61,24,10,1924,61,20000,44,44,228,161632,170107,54000,357,1211,61
61,2,5,112259,61,22201,44,44,249,161632,170108,45000,1928,2110,61
61,21,4,1803,61,121,44,44,228,161632,170109,54000,110313,10011,61
61,8,9,113926,61,12210,44,44,34,161632,170110,54000,1935,12102,61
61,7,18,1798,61,2101,44,44,249,161632,170111,54000,92,12,61
61,11,22,15048,61,20010,44,44,180,161632,170112,54000,121,2101,61
