playerid35,playerid0,playerid9,customsub0in,playerid36,rightfreekicktakerid,playerid44,playerid27,playerid1,playerid38,playerid31,playerid7,playerid20,playerid39,playerid42,playerid48,playerid13,playerid6,customsub0out,playerid37,playerid5,playerid45,playerid8,playerid14,playerid46,longkicktakerid,playerid12,playerid2,rightcornerkicktakerid,playerid30,customsub1in,playerid15,playerid41,playerid47,playerid23,playerid16,customsub1out,leftcornerkicktakerid,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,playerid22,playerid24,playerid11,customsub2in,playerid3,captainid,playerid51,leftfreekicktakerid,playerid25,playerid33,playerid19,playerid17,playerid26,playerid50,playerid34,penaltytakerid,playerid32,freekicktakerid,playerid28,playerid21,playerid10,playerid43,playerid29
-1,220901,207421,-1,-1,234378,-1,-1,251805,-1,-1,234378,246669,-1,-1,-1,226491,222665,-1,-1,209989,-1,271807,227813,-1,234378,231936,243715,271807,-1,-1,257711,-1,-1,232938,265693,-1,234378,225193,278773,-1,-1,-1,1,230666,-1,205498,-1,232580,222665,-1,234378,-1,-1,251566,194404,-1,-1,-1,222665,-1,234378,-1,235790,202652,-1,-1
-1,202811,260247,-1,-1,200458,-1,-1,227174,-1,-1,229906,229942,-1,-1,-1,199189,216393,-1,-1,257057,-1,246923,264209,-1,216393,231447,227678,200458,-1,-1,248465,-1,-1,241464,275468,-1,216393,220834,200458,-1,-1,-1,2,210635,-1,210881,-1,236987,202811,-1,216393,-1,-1,231677,207557,-1,-1,-1,216393,-1,200458,-1,212419,221697,-1,-1
-1,240595,225748,-1,-1,225748,-1,256965,232185,-1,-1,257063,234319,-1,-1,-1,194017,193910,-1,-1,212099,-1,218343,271743,-1,225748,244626,195037,225748,259226,-1,238336,-1,-1,231540,242751,-1,225748,238196,264299,-1,-1,-1,3,243612,264746,245652,-1,221281,195037,-1,232185,278314,-1,242749,74726,239015,-1,-1,225748,-1,225748,205887,235770,245766,-1,237211
-1,234803,238368,-1,-1,239377,-1,-1,229073,-1,-1,221705,251311,-1,-1,-1,235807,212366,-1,-1,239377,-1,255913,256442,-1,212366,244871,239540,239377,-1,-1,244240,-1,-1,246002,254522,-1,212366,178287,240912,-1,-1,-1,4,244559,219795,225867,-1,212090,212090,-1,212366,246296,-1,233442,235027,270617,-1,-1,225509,-1,212366,-1,224447,225509,-1,-1
-1,228789,257534,-1,-1,257534,-1,278813,259307,-1,-1,238616,204246,-1,-1,-1,71998,247090,-1,-1,256079,-1,233049,238074,-1,257534,70020,230918,257534,-1,-1,222104,-1,-1,254796,71651,-1,247090,278455,239231,-1,-1,-1,5,259197,248695,237386,-1,262859,256079,-1,257534,263620,-1,260942,258485,242578,-1,-1,257534,-1,257534,278017,261375,232411,-1,-1
-1,204935,208135,-1,-1,245741,-1,-1,253510,-1,-1,245741,172723,-1,-1,-1,152908,193474,-1,-1,243657,-1,232080,207599,-1,245741,266609,202695,245741,-1,-1,180216,-1,-1,256268,74634,-1,245741,256402,244380,-1,-1,-1,7,234078,257896,261188,-1,247649,202695,-1,245741,270866,-1,221479,237704,-1,-1,-1,251892,-1,245741,-1,243282,251892,-1,-1
-1,242656,247361,-1,-1,247361,-1,-1,244591,-1,-1,232104,248384,-1,-1,-1,258906,236764,-1,-1,235735,-1,246791,213693,-1,247361,243134,229266,247361,-1,-1,231838,-1,-1,206534,208892,-1,247361,198118,241184,-1,-1,-1,8,74145,73219,270206,-1,239360,235735,-1,247361,-1,-1,256776,193331,-1,-1,-1,239360,-1,247361,-1,203215,247249,-1,-1
-1,212831,236772,-1,-1,231281,-1,-1,231281,-1,-1,209331,246174,-1,-1,-1,242434,239837,-1,-1,246104,-1,242516,232223,-1,231281,232487,237678,216267,-1,-1,264298,-1,-1,279128,273651,-1,231281,253072,216267,-1,-1,-1,9,253428,271977,235805,-1,203376,203376,-1,231281,225100,-1,224458,240913,-1,-1,-1,209331,-1,231281,-1,265459,241084,-1,-1
-1,200159,239085,-1,-1,237692,-1,231866,253124,-1,-1,192985,208920,-1,-1,-1,186942,237692,-1,-1,207410,-1,270409,255069,-1,237692,218667,203574,237692,-1,-1,271574,-1,-1,277427,277031,-1,237692,264349,251517,-1,-1,-1,10,75577,271227,206517,-1,239818,192985,-1,237692,276528,-1,256675,210257,157804,-1,-1,239085,-1,237692,229237,76624,246420,-1,277295
-1,226753,259399,-1,-1,212198,-1,-1,234574,-1,-1,212198,239301,-1,-1,-1,269087,253306,-1,-1,277432,-1,250961,221660,-1,212198,268439,236401,212198,-1,-1,75087,-1,-1,233064,273599,-1,212198,190460,235243,-1,-1,-1,11,254088,269136,200145,-1,203263,212198,-1,212198,243647,-1,77354,163264,169588,-1,-1,212198,-1,212198,-1,205988,268438,-1,-1
