competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,10,3,1903,10,0,26,26,180,161604,163889,46800,1913,0,10
10,7,4,246,10,0,25,26,487,161604,163890,46800,100632,0,10
10,15,8,634,10,0,26,26,249,161604,163891,46800,100646,0,10
10,5,13,100634,10,0,26,26,178,161604,163892,46800,1908,0,10
10,6,11,1910,10,0,26,25,249,161605,163893,46800,1906,0,10
10,9,12,1904,10,0,26,25,178,161605,163894,46800,1915,0,10
10,17,14,1914,10,0,26,25,249,161605,163895,46800,1905,0,10
10,1,2,247,10,0,26,26,463,161605,163896,46800,245,0,10
10,18,16,1907,10,0,26,26,178,161605,163897,46800,111380,0,10
13,18,10,1943,13,10000,29,29,348,161608,164251,71100,94,20010,13
13,8,2,1,13,20202,29,29,156,161607,164252,71100,144,20112,13
13,9,7,1808,13,11202,29,29,340,161608,164253,71100,2,22221,13
13,13,3,14,13,1212,29,29,449,161607,164254,72000,11,122,13
13,16,17,110,13,2201,29,29,415,161607,164255,71100,19,2012,13
13,14,4,5,13,22010,29,29,28,161609,164256,72000,18,220,13
13,19,5,10,13,0,29,29,246,161608,164257,71100,95,20201,13
13,11,6,13,13,22102,28,29,100,161608,164258,71100,1925,202,13
13,12,20,17,13,20222,29,28,113,161608,164259,71100,1799,0,13
13,15,1,9,13,21111,29,29,13,161608,164260,72000,7,21222,13
14,7,3,1796,14,22112,38,38,336,161604,164797,54000,1919,22212,14
14,12,21,1961,14,220,38,38,334,161604,164798,54000,1807,20002,14
14,14,22,91,14,1012,38,38,249,161608,164799,71100,1801,222,14
14,23,19,1952,14,2021,38,38,332,161604,164800,45000,1923,2121,14
14,16,1,8,14,21200,38,38,432,161604,164801,54000,1960,21021,14
14,18,8,12,14,102,38,38,349,161604,164802,54000,1951,22021,14
14,6,13,1792,14,21211,38,38,329,161604,164803,54000,109,21100,14
14,9,17,1790,14,1000,38,38,112,161604,164804,54000,3,20200,14
14,5,2,1794,14,22202,38,38,433,161603,164805,72000,1800,2212,14
14,15,20,1806,14,1,38,38,331,161604,164806,54000,15,1020,14
14,11,4,106,14,20202,38,38,326,161604,164807,54000,97,2210,14
14,24,10,1795,14,10020,38,38,347,161604,164808,45000,1929,21020,14
31,20,15,1842,31,10001,29,29,193,161605,165183,45000,111811,10010,31
31,18,13,1745,31,100,29,29,34,161604,165184,54000,1746,22010,31
31,3,8,110374,31,12120,29,29,193,161605,165185,54000,115845,202,31
31,17,14,206,31,2011,29,29,261,161606,165186,66600,50,2002,31
31,10,1,131682,31,22210,29,29,176,161605,165187,64800,55,2122,31
31,12,5,45,31,20112,29,29,247,161604,165188,64800,110556,22200,31
31,11,6,115841,31,2212,29,29,195,161606,165189,74700,54,11210,31
31,7,16,347,31,22222,29,29,193,161604,165190,74700,52,10000,31
31,9,2,48,31,22,29,29,195,161605,165191,74700,131681,10121,31
31,4,19,205,31,2222,29,29,34,161604,165192,54000,189,1111,31
53,14,1,241,53,11010,27,27,192,161602,165666,75600,479,22222,53
53,14,4,448,53,11010,28,27,388,161605,165685,66600,479,12012,53
53,13,1,241,53,111,27,28,192,161605,165686,58500,110062,22222,53
53,10,6,449,53,21120,28,28,392,161605,165687,75600,481,22222,53
53,19,8,450,53,101,28,28,394,161606,165688,75600,472,12122,53
53,5,11,1860,53,21200,28,27,390,161605,165689,50400,483,20022,53
53,20,12,457,53,100,28,28,397,161604,165690,50400,462,2001,53
53,9,17,463,53,101,28,28,399,161604,165691,66600,480,10121,53
53,3,15,452,53,12200,27,28,393,161604,165692,58500,240,1210,53
53,7,16,461,53,21112,28,28,10,161605,165693,66600,453,10121,53
53,18,2,243,53,10200,28,28,2,161604,165694,75600,100888,12022,53
19,17,2,32,19,21020,26,26,12,161603,166019,73800,160,12202,19
19,15,1,21,19,12,26,26,261,161604,166020,55800,110329,12201,19
19,3,11,22,19,22221,26,26,9,161605,166021,63000,169,2200,19
