competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
41,8,9,1756,41,0,25,25,178,161451,162039,61200,113459,0,41
41,15,16,299,41,0,25,25,32,161451,162040,46800,1456,0,41
41,5,11,922,41,0,25,25,228,161450,162041,64800,2041,0,41
41,6,1,918,41,0,25,25,34,161452,162042,46800,298,0,41
41,7,13,1757,41,0,25,25,34,161451,162043,46800,131491,0,41
41,4,12,112199,41,0,25,25,228,161451,162044,46800,300,0,41
41,10,2,919,41,0,25,25,249,161451,162045,46800,418,0,41
41,3,14,1463,41,0,25,25,34,161451,162046,46800,417,0,41
56,7,3,433,56,0,27,27,176,161451,162295,50400,700,0,56
56,16,4,710,56,0,27,27,261,161452,162296,68400,112180,0,56
56,11,1,320,56,0,27,27,179,161452,162297,46800,319,0,56
56,14,6,711,56,0,27,27,249,161451,162298,59400,321,0,56
56,2,9,113458,56,0,27,27,34,161450,162299,54000,708,0,56
56,8,5,112072,56,0,27,27,228,161450,162300,54000,111594,0,56
56,12,13,112126,56,0,27,27,35,161451,162301,46800,702,0,56
56,15,10,111705,56,0,27,27,469,161450,162302,63000,1439,0,56
65,3,10,837,65,0,34,34,34,161451,162489,63900,306,0,65
65,6,5,1571,65,0,34,34,34,161449,162490,71100,563,0,65
65,9,1,834,65,0,34,34,469,161449,162491,46800,1572,0,65
65,2,4,423,65,0,34,34,34,161449,162492,46800,445,0,65
65,8,7,753,65,0,34,34,33,161449,162493,71100,305,0,65
2012,2,11,112985,2012,0,28,28,196,161451,162919,55800,112540,0,2012
2012,10,8,111779,2012,0,28,28,195,161451,162920,55800,111769,0,2012
2012,9,15,114628,2012,0,28,28,195,161451,162921,55800,116361,0,2012
2012,4,16,112979,2012,0,28,28,182,161451,162922,55800,111768,0,2012
2012,3,12,131488,2012,0,28,28,193,161451,162923,55800,116360,0,2012
