homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
9,5,17,6,25,23,40,0,0,0,0,0,1,1,8,21101,8,5,0,22,269,8,3,0,33,0,1,0,1,0,4,4,5,50
15,9,17,7,21,14,46,0,0,0,0,0,1,1,8,2201,3,4,1,22,270,3,4,0,33,0,3,0,1,0,2,5,4,43
10,3,26,3,16,13,53,0,0,0,0,0,1,1,10,22110,10,6,2,22,271,10,3,0,36,0,0,1,2,0,4,4,5,43
11,1,22,2,16,13,53,0,0,0,0,0,1,1,10,22110,10,7,3,22,819,10,4,0,41,0,0,1,2,0,3,4,4,56
21,12,12,9,11,20,26,0,0,0,0,0,1,1,5,102,5,3,4,22,820,5,2,0,21,0,5,0,0,0,6,3,3,26
24,11,14,12,10,26,46,0,0,0,0,0,1,1,4,21002,4,2,5,22,822,4,1,0,13,0,6,0,0,0,9,1,3,40
20,4,23,8,15,19,46,0,0,0,0,0,1,1,3,212,3,6,6,22,1443,3,1,0,28,0,3,0,0,0,5,5,2,46
28,13,14,11,12,23,6,0,0,0,0,0,1,1,4,10,4,2,7,22,1447,4,2,0,17,0,6,0,2,0,7,2,3,20
12,7,23,1,19,15,80,0,0,0,0,1,1,1,0,20222,0,10,8,22,1516,0,4,0,45,0,1,0,0,0,4,3,0,70
13,6,20,4,19,15,33,0,0,0,0,0,1,1,10,1120,10,5,9,22,1786,10,4,0,35,0,3,0,2,0,2,5,3,56
12,2,24,5,15,24,60,0,0,0,0,0,1,1,10,22020,8,7,10,22,1788,8,3,0,35,0,0,1,2,0,7,1,4,53
12,10,7,10,8,14,53,0,0,0,0,0,1,1,5,1122,5,2,11,22,15001,5,1,0,18,0,4,0,0,0,6,4,5,30
15,11,30,4,20,12,60,0,0,0,0,0,4,4,10,20202,10,8,12,30,229,10,7,0,51,0,4,0,0,0,5,3,3,60
17,3,33,5,14,15,40,0,0,0,0,0,4,4,10,21101,10,8,13,30,230,10,4,0,46,0,4,0,1,0,4,7,3,46
18,4,38,2,27,18,53,0,0,0,0,1,4,4,10,10122,10,10,14,30,231,10,7,0,59,0,2,0,0,0,3,5,3,60
10,6,12,7,10,25,26,0,0,0,0,0,4,4,8,2001,8,7,15,30,232,8,3,0,39,0,4,0,1,0,7,5,4,46
18,15,14,12,19,33,6,0,0,0,0,0,4,4,3,1000,3,4,16,30,537,3,4,0,32,0,6,0,2,0,8,3,5,16
12,9,18,10,18,24,26,0,0,0,0,0,4,4,3,2100,3,6,17,30,670,8,4,0,37,0,5,0,2,0,8,3,4,33
9,1,30,1,25,24,73,0,0,0,0,0,4,4,0,21122,0,13,18,30,673,0,8,0,68,0,0,1,0,0,4,3,2,86
16,5,27,6,14,17,53,0,0,0,0,0,4,4,10,21120,10,7,19,30,674,10,4,0,45,0,4,0,2,0,3,8,4,50
24,16,17,16,9,36,26,0,0,0,0,0,4,4,4,1200,4,3,20,30,675,4,0,0,18,0,5,0,2,0,13,2,7,20
22,12,24,14,17,34,53,0,0,0,0,0,4,4,5,11220,5,5,21,30,680,5,2,0,31,0,3,0,2,0,10,3,7,40
22,7,30,9,20,27,53,0,0,0,0,0,4,4,3,10122,3,6,22,30,681,5,4,0,37,0,5,0,0,0,8,3,4,46
18,8,17,13,12,26,20,0,0,0,0,0,4,4,3,11100,5,5,23,30,1750,3,2,0,32,0,4,0,2,0,8,5,6,36
11,2,29,3,20,14,60,0,0,0,0,0,4,4,10,2220,10,10,24,30,2014,10,5,0,55,0,2,0,2,0,3,7,3,80
20,14,14,15,14,35,46,0,0,0,0,0,4,4,4,1022,4,5,25,30,100081,4,2,0,26,0,8,0,0,0,10,3,2,26
10,10,19,11,9,23,53,0,0,0,0,0,4,4,3,21102,3,7,26,30,100087,3,1,0,37,0,1,0,0,0,8,6,7,40
20,13,31,8,14,20,66,0,0,0,0,0,4,4,8,21022,8,6,27,30,110724,3,4,0,38,0,4,0,0,0,8,3,5,36
10,3,35,1,25,11,0,0,0,0,0,0,10,10,0,0,0,12,28,28,245,0,10,0,70,0,0,1,0,0,2,2,2,0
15,1,30,3,32,17,0,0,0,0,0,0,10,10,0,0,0,9,29,28,246,10,7,0,56,0,2,0,0,0,2,5,3,0
13,2,42,2,39,20,0,0,0,0,0,1,10,10,0,0,0,10,30,28,247,10,9,0,61,0,1,0,0,0,4,1,3,0
22,13,15,9,18,25,0,0,0,0,0,0,10,10,0,0,0,6,31,28,634,3,3,0,33,0,7,0,1,0,6,6,0,0
22,7,20,4,30,19,0,0,0,0,0,0,10,10,0,0,0,7,32,28,1903,10,8,0,53,0,5,0,1,1,0,6,2,0
17,19,18,15,12,31,0,0,0,0,0,0,10,10,0,0,0,6,33,28,1904,3,2,0,30,0,4,0,2,0,10,2,4,0
23,9,17,17,17,33,0,0,0,0,0,0,10,10,0,0,0,3,34,28,1905,4,1,0,19,0,8,0,1,0,9,4,3,0
15,4,25,6,22,17,0,0,0,0,0,0,10,10,0,0,0,7,35,28,1906,8,6,0,46,0,5,0,2,0,3,5,2,0
21,20,17,16,12,26,0,0,0,0,0,0,10,10,0,0,0,3,36,28,1907,5,3,0,24,0,8,0,2,0,8,3,3,0
15,5,31,5,23,25,0,0,0,0,0,0,10,10,0,0,0,9,37,28,1908,8,4,0,47,0,1,0,1,0,6,4,4,0
22,12,30,13,10,20,0,0,0,0,0,0,10,10,0,0,0,4,38,28,1910,3,4,0,30,0,5,0,2,0,9,1,5,0
14,8,25,8,10,35,0,0,0,0,0,0,10,10,0,0,0,7,39,28,1913,8,2,0,34,0,1,0,0,0,11,1,6,0
18,17,20,14,14,25,0,0,0,0,0,0,10,10,0,0,0,6,40,28,1914,3,1,0,30,0,6,0,1,0,6,7,2,0
10,12,15,11,12,31,0,0,0,0,0,0,10,10,0,0,0,6,41,28,1915,3,2,0,32,0,3,0,2,0,9,3,5,0
19,11,31,7,20,26,0,0,0,0,0,0,10,10,0,0,0,9,42,28,100632,8,4,0,45,0,2,0,1,0,7,2,4,0
21,16,26,10,9,27,0,0,0,0,0,0,10,10,0,0,0,5,43,28,100634,3,2,0,32,0,2,0,1,0,8,4,7,0
18,6,16,12,14,17,0,0,0,0,0,0,10,10,0,0,0,3,44,28,100646,3,4,0,31,0,5,0,0,0,6,4,6,0
32,18,12,18,8,20,0,0,0,0,0,0,10,10,0,0,0,2,45,28,111380,4,2,0,19,0,9,0,1,0,8,4,3,0
12,2,30,2,26,14,60,0,0,0,0,0,13,13,0,11221,1,10,46,31,1,1,7,0,62,0,1,0,1,0,2,7,4,63
19,7,27,7,19,27,80,0,0,0,0,0,13,13,1,20222,3,8,47,31,2,3,6,0,51,0,1,0,0,0,7,2,7,53
15,12,28,4,26,22,66,0,0,0,0,0,13,13,0,22021,2,9,48,31,5,1,6,0,53,0,2,0,1,0,6,4,4,53
19,17,22,15,11,19,26,0,0,0,0,0,13,13,1,11101,5,4,49,31,7,5,3,0,35,0,4,0,1,0,6,6,8,50
11,5,32,1,40,19,80,0,0,0,0,0,13,13,0,22220,0,12,50,31,9,0,10,0,73,0,1,0,2,0,1,5,2,76
19,1,32,6,25,21,53,0,0,0,0,1,13,13,0,20121,3,9,51,31,10,2,6,0,52,0,3,0,1,0,6,4,3,56
25,3,21,13,16,16,53,0,0,0,0,0,13,13,1,21201,3,6,52,31,11,3,4,0,38,0,7,0,1,0,6,5,3,40
18,4,26,5,26,21,80,0,0,0,0,0,13,13,0,20222,1,8,53,30,13,3,8,0,53,0,4,0,0,0,5,3,2,60
10,16,24,3,27,27,66,0,0,0,0,0,13,13,0,12220,1,9,54,31,14,1,8,0,57,0,2,0,2,0,6,2,4,53
40,20,11,20,12,34,6,0,0,0,0,0,13,14,4,10,4,1,55,31,17,4,1,0,10,0,12,0,2,0,13,2,2,13
27,8,33,14,25,18,26,0,0,0,0,0,13,13,1,1002,3,6,56,31,18,3,5,0,37,0,7,0,0,0,9,1,3,43
30,14,20,16,15,22,33,0,0,0,0,0,13,13,1,20101,5,5,57,31,19,5,4,0,35,0,8,0,1,0,6,5,3,30
36,2,13,18,18,29,20,0,0,0,0,0,13,14,3,20,4,1,58,31,94,4,3,0,20,0,11,0,2,0,8,4,4,13
33,19,11,19,14,37,0,0,0,0,0,1,13,14,3,0,4,2,59,31,95,4,2,0,17,0,11,0,2,0,11,2,3,10
27,13,19,17,24,32,66,0,0,0,0,0,13,13,1,1222,5,4,60,31,110,5,5,0,32,0,9,0,0,0,8,3,2,53
23,10,25,8,22,19,60,0,0,0,0,0,13,13,1,20202,3,7,61,31,144,3,6,0,48,0,4,0,0,0,5,4,5,60
23,11,19,11,20,12,86,0,0,0,0,0,13,13,1,22212,3,5,62,30,1799,3,6,0,43,0,6,0,0,0,3,5,5,73
19,6,21,9,28,28,46,0,0,0,0,0,13,13,1,22100,3,6,63,31,1808,3,6,0,47,0,3,0,2,0,5,5,6,53
27,9,30,12,21,20,33,0,0,0,0,0,13,13,1,10201,3,7,64,31,1925,3,5,0,42,0,5,0,1,0,8,2,4,46
14,15,19,10,32,26,13,0,0,0,0,0,13,13,1,1001,3,6,65,31,1943,3,6,0,45,0,6,0,1,0,4,6,3,36
21,7,28,12,16,24,6,0,0,0,0,0,14,14,7,1,3,10,66,41,3,3,5,0,53,0,7,0,1,0,11,4,4,26
11,18,49,1,31,17,60,0,0,0,0,0,14,14,6,21112,6,15,67,41,8,7,9,0,85,0,1,0,0,0,3,9,4,63
22,4,29,7,32,28,66,0,0,0,0,0,14,14,7,21220,8,10,68,41,12,7,7,0,60,0,6,0,2,0,9,4,5,53
26,20,29,15,19,28,33,0,0,0,0,0,14,14,7,1012,3,7,69,41,15,3,5,0,49,0,6,0,0,0,10,6,7,26
17,7,25,21,17,35,66,0,0,0,0,0,14,60,8,22201,5,9,70,41,91,5,2,0,42,0,8,0,1,0,13,5,4,46
18,8,22,9,18,23,60,0,0,0,0,0,14,14,7,2022,3,9,71,41,97,3,6,0,57,0,7,0,0,0,7,8,4,56
15,6,32,4,25,22,53,0,0,0,0,0,14,14,6,10221,7,12,72,41,106,7,9,0,76,0,1,0,1,0,6,6,7,56
13,9,25,8,24,25,13,0,0,0,0,0,14,14,7,11000,8,9,73,41,109,8,4,0,57,0,3,0,2,0,7,10,8,33
18,8,29,17,19,46,20,0,0,0,0,1,14,60,8,200,5,10,74,41,1790,5,2,0,45,0,5,0,2,0,15,4,5,50
27,13,45,11,17,29,26,0,0,0,0,0,14,14,7,201,3,9,75,41,1792,3,4,0,53,0,4,0,1,0,10,6,8,33
16,2,30,3,26,15,46,0,0,0,0,0,14,13,6,12200,7,14,76,41,1794,6,12,0,83,0,4,0,2,0,4,4,3,63
19,11,25,10,24,34,46,0,0,0,0,0,14,14,7,20102,3,12,77,41,1795,3,4,0,56,0,6,0,0,0,11,5,3,46
5,1,28,2,27,7,73,0,0,0,0,0,14,13,6,12221,6,11,78,41,1796,6,12,0,85,0,0,1,1,0,2,7,9,80
24,5,36,6,22,29,40,0,0,0,0,0,14,14,7,2002,7,12,79,41,1800,8,6,0,62,0,6,0,0,0,9,5,3,70
18,12,24,16,18,31,40,0,0,0,0,0,14,14,7,12011,3,7,80,41,1801,3,3,0,49,0,2,0,1,0,10,7,12,30
23,16,27,20,15,31,53,0,0,0,0,0,14,14,8,20211,5,7,81,41,1806,5,3,0,44,0,5,0,1,0,12,5,9,40
29,3,27,13,29,34,33,0,0,0,0,0,14,14,7,20101,3,5,82,41,1807,3,9,0,53,0,8,0,1,0,8,4,7,36
17,14,32,5,21,27,66,0,0,0,0,0,14,14,7,12022,7,12,83,41,1919,7,4,0,63,0,3,0,0,0,7,9,6,70
20,3,21,23,16,42,60,0,0,0,0,0,14,13,3,21211,4,7,84,41,1923,4,3,0,40,0,6,0,1,0,15,3,7,43
35,1,34,24,8,46,46,0,0,0,0,0,14,14,3,20120,4,7,85,41,1929,4,1,0,37,0,6,0,2,0,14,6,7,30
28,19,29,18,13,32,40,0,0,0,0,0,14,60,8,2020,5,10,86,41,1951,5,1,0,45,0,6,0,2,0,12,7,5,26
25,15,21,19,19,24,46,0,0,0,0,0,14,14,8,21020,5,4,87,41,1952,5,7,0,44,0,9,0,2,0,10,4,7,50
21,10,29,14,15,30,46,0,0,0,0,0,14,14,7,122,3,9,88,41,1960,3,5,0,51,0,7,0,0,0,11,4,5,46
25,21,23,22,22,40,40,0,0,0,0,0,14,14,8,2111,4,7,89,41,1961,4,2,0,42,0,9,0,1,0,8,11,4,36
11,17,21,10,18,28,66,0,0,0,0,1,16,17,1,2122,3,7,90,28,57,3,3,0,38,0,2,0,0,0,8,3,5,53
16,2,15,9,17,14,60,0,0,0,0,0,16,16,1,2202,3,6,91,28,64,3,6,0,42,0,6,0,0,0,4,4,2,50
15,5,25,7,17,15,40,0,0,0,0,0,16,16,1,2020,3,9,92,28,65,3,4,0,47,0,2,0,2,0,5,5,3,50
18,7,30,5,24,20,80,0,0,0,0,0,16,16,1,22202,2,9,93,28,66,2,5,0,48,0,3,0,0,0,5,4,2,63
16,6,33,3,21,19,66,0,0,0,0,0,16,16,1,21220,1,10,94,28,69,1,5,0,50,0,2,0,2,0,6,3,2,63
37,12,16,18,5,27,0,0,0,0,0,0,16,16,3,0,4,3,95,28,70,4,1,0,15,0,9,0,2,0,12,0,3,10
16,16,15,13,18,31,40,0,0,0,0,0,16,16,2,202,3,4,96,28,71,3,3,0,30,0,5,0,0,0,7,5,4,43
14,9,29,6,23,21,26,0,0,0,0,0,16,16,1,20100,3,8,97,28,72,3,5,0,47,0,2,0,2,0,5,4,4,56
11,1,39,1,41,15,100,1,0,0,1,1,16,16,0,22222,0,12,98,28,73,0,11,0,74,0,0,1,0,1,0,3,2,93
16,4,21,12,17,22,40,0,0,0,0,0,16,16,1,20020,3,7,99,28,74,3,3,0,32,0,7,0,2,0,9,1,1,50
13,15,24,4,22,22,100,0,0,0,0,0,16,16,1,22222,2,8,100,28,76,2,6,0,49,0,1,0,0,0,6,3,4,83
19,3,28,2,29,19,40,0,0,0,0,0,16,16,1,20002,1,7,101,28,219,1,9,0,52,0,3,0,0,0,5,0,4,50
18,14,27,8,17,25,66,0,0,0,0,0,16,16,1,2122,3,8,102,28,378,3,5,0,43,0,3,0,0,0,8,1,3,60
23,11,16,16,13,19,26,0,0,0,0,0,16,16,3,120,5,3,103,28,379,5,3,0,26,0,8,0,2,0,6,4,4,16
