leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,1,0,0,269,0,0,0,0,0,228505,4,0
1,0,0,0,2,3,1,269,0,0,0,0,0,254638,4,0
0,0,0,0,30,4,2,269,0,0,0,0,0,212121,3,0
0,0,0,0,5,5,3,269,0,0,0,0,0,225948,3,0
0,0,0,0,4,6,4,269,0,0,0,0,0,234827,4,0
2,0,0,1,37,7,5,269,0,0,0,0,0,278359,3,0
0,0,0,0,6,13,6,269,0,0,0,0,0,227622,3,0
1,0,0,0,10,15,7,269,0,0,0,0,0,172522,3,0
0,0,0,0,7,18,8,269,0,0,0,0,0,251356,3,0
5,0,0,1,28,24,9,269,0,0,0,0,0,255185,5,0
9,1,0,1,36,26,10,269,0,0,0,1,0,257167,5,0
0,0,0,0,22,28,11,269,0,0,0,0,0,211671,3,0
0,0,0,0,35,28,12,269,0,0,0,0,0,71170,3,0
0,0,0,0,31,28,13,269,0,0,0,0,0,219814,3,0
1,0,0,0,24,28,14,269,0,0,0,0,0,264515,3,0
0,0,0,0,16,28,15,269,0,0,0,0,0,215693,3,0
3,0,0,1,17,28,16,269,0,0,0,0,0,272853,3,0
0,0,0,0,9,28,17,269,0,0,0,0,0,201876,3,0
2,0,0,1,11,28,18,269,0,0,0,0,0,257157,3,0
0,0,0,0,14,28,19,269,0,0,0,0,0,215684,3,0
0,0,0,0,46,28,20,269,0,0,0,0,0,259159,3,0
0,0,0,0,34,28,21,269,0,0,0,0,0,73292,3,0
0,0,0,0,18,28,22,269,0,0,0,0,0,238725,3,0
0,0,0,0,32,29,23,269,0,0,0,0,0,250851,3,0
0,0,0,0,1,0,24,270,0,0,0,0,0,200209,3,0
2,0,0,1,5,3,25,270,0,0,0,0,0,262794,2,0
0,0,0,0,15,4,26,270,0,0,0,0,0,209711,2,0
1,0,0,0,4,6,27,270,0,0,0,0,0,266890,4,0
0,0,0,0,2,7,28,270,0,0,0,0,0,236875,3,0
1,0,0,0,6,13,29,270,0,0,0,0,0,250853,4,0
3,0,0,1,8,14,30,270,0,0,0,0,0,216286,3,0
0,0,0,0,20,15,31,270,0,0,0,0,0,243891,4,0
5,0,0,1,10,17,32,270,0,0,0,0,0,262538,3,0
1,0,0,0,7,19,33,270,0,0,0,0,0,71027,3,0
9,1,0,1,23,25,34,270,0,0,0,1,0,271320,3,0
0,0,0,0,17,28,35,270,0,0,0,0,0,243666,2,0
0,0,0,0,40,28,36,270,0,0,0,0,0,262588,3,0
