homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
0,5,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,269,8,0,0,0,0,0,0,1,0,0,0,0,0
0,9,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,270,3,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,271,10,0,0,0,0,0,0,2,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,819,10,0,0,0,0,0,0,2,0,0,0,0,0
0,12,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,820,5,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,822,4,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1443,3,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1447,4,0,0,0,0,0,0,2,0,0,0,0,0
0,7,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,1786,10,0,0,0,0,0,0,2,0,0,0,0,0
0,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,1788,8,0,0,0,0,0,0,2,0,0,0,0,0
0,10,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,15001,5,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,0,229,10,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,13,0,230,10,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,0,0,0,0,0,0,0,1,4,4,0,0,0,0,14,0,231,10,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,0,15,0,232,8,0,0,0,0,0,0,1,0,0,0,0,0
0,15,0,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,16,0,537,3,0,0,0,0,0,0,2,0,0,0,0,0
0,9,0,10,0,0,0,0,0,0,0,0,4,4,0,0,0,0,17,0,670,8,0,0,0,0,0,0,2,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,18,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,19,0,674,10,0,0,0,0,0,0,2,0,0,0,0,0
0,16,0,16,0,0,0,0,0,0,0,0,4,4,0,0,0,0,20,0,675,4,0,0,0,0,0,0,2,0,0,0,0,0
0,12,0,14,0,0,0,0,0,0,0,0,4,4,0,0,0,0,21,0,680,5,0,0,0,0,0,0,2,0,0,0,0,0
0,7,0,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,22,0,681,5,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,23,0,1750,3,0,0,0,0,0,0,2,0,0,0,0,0
0,2,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,24,0,2014,10,0,0,0,0,0,0,2,0,0,0,0,0
0,14,0,15,0,0,0,0,0,0,0,0,4,4,0,0,0,0,25,0,100081,4,0,0,0,0,0,0,0,0,0,0,0,0
0,10,0,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,26,0,100087,3,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,27,0,110724,3,0,0,0,0,0,0,0,0,0,0,0,0
14,3,38,2,29,18,0,0,0,0,0,0,10,10,0,0,0,13,28,34,245,10,11,0,78,0,1,0,0,0,3,3,3,0
