homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
4,5,8,5,19,15,0,0,0,0,0,0,1,1,0,0,0,3,0,14,269,8,3,0,22,0,1,0,0,0,3,2,2,0
12,9,15,6,12,9,0,0,0,0,0,0,1,1,0,0,0,3,1,14,270,3,2,0,22,0,1,0,1,0,1,4,3,0
8,3,20,2,8,6,0,0,0,0,0,0,1,1,0,0,0,5,2,14,271,10,2,0,26,0,0,1,0,0,2,2,3,0
8,1,15,3,11,8,0,0,0,0,0,0,1,1,0,0,0,4,3,14,819,10,3,0,26,0,0,1,1,0,2,2,3,0
15,12,10,9,6,13,0,0,0,0,0,0,1,1,0,0,0,3,4,14,820,5,1,0,15,0,3,0,1,0,4,2,1,0
16,11,8,12,7,18,0,0,0,0,0,0,1,1,0,0,0,1,5,14,822,4,0,0,5,0,5,0,1,0,6,1,1,0
11,4,14,8,13,14,0,0,0,0,0,0,1,1,0,0,0,3,6,14,1443,3,1,0,17,0,1,0,2,0,4,3,2,0
16,13,10,10,6,18,0,0,0,0,0,0,1,1,0,0,0,2,7,14,1447,5,1,0,11,0,3,0,2,0,6,0,2,0
9,7,15,1,12,12,0,0,0,0,0,1,1,1,0,0,0,6,8,14,1516,0,2,0,27,0,1,0,2,0,2,3,0,0
8,6,12,4,15,9,0,0,0,0,0,0,1,1,0,0,0,3,9,14,1786,10,3,0,24,0,2,0,0,1,0,4,2,0
9,2,17,7,10,16,0,0,0,0,0,0,1,1,0,0,0,4,10,14,1788,8,2,0,22,0,0,1,0,0,4,0,4,0
8,10,4,11,5,10,0,0,0,0,0,0,1,1,0,0,0,1,11,14,15001,4,0,0,9,0,3,0,2,0,4,3,3,0
5,11,11,5,8,7,0,0,0,0,0,0,4,4,0,0,0,3,12,13,229,10,2,0,20,0,1,0,0,0,2,2,3,0
