competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
10,6,1,245,10,0,25,24,15,161589,163880,46800,1906,0,10
10,11,18,111380,10,0,25,25,228,161590,163881,46800,1904,0,10
10,8,10,1915,10,0,24,25,176,161590,163882,46800,634,0,10
10,5,4,1908,10,0,25,24,176,161590,163883,46800,246,0,10
10,13,3,1903,10,0,25,25,180,161590,163884,46800,1910,0,10
10,16,7,100632,10,0,25,25,249,161591,163885,46800,1907,0,10
10,2,17,1905,10,0,24,25,249,161591,163886,46800,247,0,10
10,12,9,1913,10,0,25,25,176,161591,163887,46800,100634,0,10
10,14,15,100646,10,0,25,25,178,161591,163888,46800,1914,0,10
13,12,8,1943,13,2210,28,28,348,161590,164241,63000,1925,2001,13
13,4,2,1,13,20022,28,28,156,161591,164242,48600,5,22011,13
13,16,15,7,13,220,28,27,265,161590,164244,54000,19,12111,13
13,13,10,144,13,22201,28,28,328,161591,164245,48600,18,22020,13
13,3,18,94,13,20012,28,28,350,161590,164246,54000,14,1000,13
13,14,19,95,13,121,28,28,335,161591,164247,68400,11,0,13
13,6,5,10,13,2222,28,28,246,161590,164248,54000,1808,2020,13
13,17,20,17,13,20201,28,28,113,161590,164250,54000,110,20000,13
13,7,6,1808,13,11202,28,29,340,161608,164253,71100,2,2222,13
13,12,9,13,13,2210,27,28,100,161608,164258,71100,1925,202,13
13,11,20,17,13,20222,28,28,113,161608,164259,71100,1799,20000,13
13,15,1,9,13,12111,29,28,13,161608,164260,72000,7,21222,13
14,6,3,1796,14,1212,36,36,336,161586,164773,71100,109,21222,14
14,23,21,1961,14,1020,36,36,334,161586,164774,71100,1923,11200,14
14,5,22,91,14,22222,36,36,249,161586,164775,71100,1800,10002,14
14,14,9,12,14,2000,36,36,349,161586,164776,71100,15,220,14
14,24,17,1790,14,1100,36,36,112,161587,164777,71100,1929,22202,14
14,8,20,1806,14,22010,36,36,331,161587,164778,72000,3,20010,14
14,16,4,106,14,11010,36,36,326,161586,164779,71100,1801,20022,14
14,18,19,1952,14,10001,36,36,332,161587,164780,71100,1951,12021,14
14,12,1,8,14,11202,36,36,432,161587,164781,71100,97,22210,14
14,13,10,1792,14,20002,36,36,329,161586,164782,71100,1807,1211,14
14,7,2,1794,14,21221,36,36,433,161586,164783,72000,1919,22022,14
14,15,11,1795,14,212,36,36,347,161587,164784,71100,1960,2210,14
31,1,3,115845,31,20212,28,28,193,161591,165173,74700,131682,21212,31
31,5,6,189,31,21121,28,27,33,161591,165174,54000,115841,20222,31
31,4,8,110374,31,22220,28,28,193,161591,165175,64800,45,20,31
31,16,12,110556,31,11000,28,28,147,161589,165176,74700,347,12011,31
31,13,9,131681,31,2201,28,28,176,161590,165177,64800,1745,20002,31
31,17,20,111811,31,201,28,28,228,161590,165178,54000,50,1000,31
31,14,7,52,31,21001,28,28,195,161591,165179,57600,1842,22222,31
31,18,11,54,31,10,28,28,261,161590,165180,74700,1746,10221,31
31,15,10,55,31,200,27,28,482,161590,165181,54000,206,12221,31
31,2,19,205,31,11012,28,28,34,161591,165182,45000,48,111,31
53,1,3,240,53,22222,27,26,364,161591,165675,75600,241,11220,53
53,16,14,110062,53,21012,26,27,400,161590,165676,75600,461,11,53
