homega,previousyeartableposition,homegf,currenttableposition,awaygf,awayga,teamshortform,hasachievedobjective,yettowin,unbeatenallcomps,unbeatenleague,champion,leagueid,prevleagueid,highestpossible,teamform,highestprobable,homewins,artificialkey,nummatchesplayed,teamid,grouping,awaywins,objective,points,actualvsexpectations,homelosses,unbeatenhome,lastgameresult,unbeatenaway,awaylosses,awaydraws,homedraws,teamlongform
4,5,6,5,14,13,0,0,0,0,0,0,1,1,0,0,0,2,0,10,269,8,2,0,15,0,1,0,2,0,2,2,1,0
9,9,12,4,9,6,0,0,0,0,0,0,1,1,0,0,0,3,1,10,270,10,2,0,18,0,1,0,1,0,1,2,1,0
7,3,17,3,7,3,0,0,0,0,0,0,1,1,0,0,0,3,2,10,271,10,2,0,19,0,0,1,1,0,1,1,3,0
5,1,10,2,9,6,0,0,0,0,0,0,1,1,0,0,0,3,3,10,819,10,3,0,20,0,0,1,0,0,2,0,2,0
10,12,7,9,3,10,0,0,0,0,0,0,1,1,0,0,0,3,4,10,820,5,1,0,12,0,2,0,0,0,4,0,0,0
14,11,4,12,3,12,0,0,1,0,0,0,1,1,0,0,0,0,5,10,822,4,0,0,0,0,5,0,2,0,5,0,0,0
8,4,9,8,12,12,0,0,0,0,0,0,1,1,0,0,0,2,6,10,1443,3,1,0,12,0,1,0,2,0,3,2,1,0
6,13,5,10,4,14,0,0,0,0,0,0,1,1,0,0,0,1,7,10,1447,5,1,0,8,0,1,0,2,0,5,0,2,0
4,7,12,1,10,7,0,0,0,0,1,1,1,1,0,0,0,5,8,10,1516,0,2,0,24,0,0,1,0,1,0,3,0,0
7,6,7,7,9,8,0,0,0,0,0,0,1,1,0,0,0,2,9,10,1786,8,1,0,14,0,2,0,1,1,0,4,1,0
7,2,14,6,6,11,0,0,0,0,0,0,1,1,0,0,0,3,10,10,1788,3,1,0,15,0,0,1,0,0,3,0,3,0
8,10,4,11,3,5,0,0,0,0,0,0,1,1,0,0,0,1,11,10,15001,4,0,0,7,0,3,0,1,0,2,2,2,0
5,11,4,7,6,3,0,0,0,0,0,0,4,4,0,0,0,1,12,9,229,10,2,0,14,0,1,0,1,1,0,2,3,0
4,3,14,2,4,3,0,0,0,0,0,0,4,4,0,0,0,3,13,9,230,10,2,0,16,0,2,0,0,0,1,1,0,0
5,4,7,4,8,6,0,0,0,0,0,1,4,4,0,0,0,2,14,9,231,10,2,0,14,0,1,0,1,0,2,1,1,0
2,6,3,9,2,3,0,0,0,0,0,0,4,4,0,0,0,2,15,9,232,8,1,0,12,0,1,0,2,0,2,1,2,0
6,15,6,10,7,9,0,0,0,0,0,0,4,4,0,0,0,1,16,9,537,3,2,0,12,0,2,0,1,0,1,1,2,0
