competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
39,19,22,112885,39,0,31,31,402,161426,161797,70200,111139,0,39
39,28,16,114640,39,0,31,32,193,161426,161798,70200,693,0,39
39,1,3,687,39,0,30,31,178,161426,161799,70200,112893,0,39
39,4,14,112828,39,0,31,31,147,161426,161800,43200,113149,0,39
39,17,11,112606,39,0,31,31,180,161426,161801,70200,112134,0,39
39,14,20,111651,39,0,32,31,32,161426,161802,70200,689,0,39
39,27,9,698,39,0,31,30,178,161426,161803,70200,691,0,39
39,24,25,114162,39,0,31,31,193,161426,161804,70200,688,0,39
39,2,8,694,39,0,31,31,33,161426,161805,70200,697,0,39
39,13,5,111065,39,0,31,31,32,161426,161806,70200,111138,0,39
39,23,6,112996,39,0,30,31,458,161426,161807,70200,113018,0,39
39,21,12,111140,39,0,31,31,435,161426,161808,70200,114161,0,39
39,18,29,111928,39,0,31,31,32,161426,161809,70200,695,0,39
39,7,10,101112,39,0,30,31,248,161426,161810,70200,111144,0,39
39,6,26,696,39,0,32,30,178,161429,161819,70200,112996,0,39
41,14,11,113459,41,0,23,23,34,161429,161957,54000,1757,0,41
41,12,8,1756,41,0,24,24,178,161444,162031,61200,112199,0,41
41,16,6,2041,41,0,24,24,178,161444,162032,69300,299,0,41
41,13,7,131491,41,0,24,24,34,161444,162033,61200,1463,0,41
41,1,9,418,41,0,24,24,34,161443,162034,64800,918,0,41
41,10,11,113459,41,0,23,24,34,161444,162035,61200,922,0,41
41,2,5,298,41,0,24,24,26,161444,162036,52200,919,0,41
41,15,4,300,41,0,24,24,249,161444,162037,61200,1456,0,41
41,14,3,417,41,0,24,23,178,161443,162038,57600,1757,0,41
56,9,12,702,56,0,24,24,249,161427,162257,68400,113458,0,56
56,8,3,433,56,0,25,25,176,161430,162279,50400,711,0,56
56,15,2,710,56,0,25,25,261,161430,162280,50400,1439,0,56
56,14,4,708,56,0,25,25,261,161429,162281,54000,321,0,56
56,13,1,320,56,0,25,25,179,161430,162282,59400,112126,0,56
56,11,12,702,56,0,24,25,249,161430,162283,59400,319,0,56
56,5,9,113458,56,0,24,25,34,161430,162284,59400,700,0,56
56,16,7,112072,56,0,25,25,228,161429,162285,54000,112180,0,56
56,6,10,111705,56,0,25,25,469,161429,162286,63000,111594,0,56
65,8,2,445,65,0,31,31,34,161435,162464,71100,305,0,65
65,5,8,305,65,0,31,32,34,161438,162479,71100,423,0,65
65,6,2,445,65,0,31,32,34,161438,162480,71100,563,0,65
65,10,4,1571,65,0,32,32,34,161428,162481,71100,837,0,65
65,9,7,753,65,0,32,32,33,161435,162482,71100,1572,0,65
65,1,3,306,65,0,32,32,34,161430,162483,63900,834,0,65
83,6,4,1474,83,0,32,32,196,161430,163127,54000,112558,0,83
83,5,7,112258,83,0,32,32,34,161430,163128,54000,982,0,83
83,3,12,110765,83,0,32,32,158,161430,163129,54000,112115,0,83
83,2,1,1473,83,0,32,32,176,161430,163130,54000,2055,0,83
83,11,8,1478,83,0,32,32,158,161430,163131,54000,980,0,83
83,9,10,2056,83,0,32,32,178,161430,163132,54000,1477,0,83
10,11,17,111380,10,0,7,7,228,161428,163718,72000,1907,0,10
10,13,15,1913,10,0,7,7,176,161430,163719,52200,1914,0,10
10,7,1,247,10,0,7,7,463,161429,163720,72000,100646,0,10
10,12,16,1904,10,0,7,7,178,161429,163721,67500,1910,0,10
10,18,2,1903,10,0,6,7,180,161429,163722,75600,1905,0,10
10,4,6,246,10,0,6,7,487,161430,163723,44100,1908,0,10
10,9,5,245,10,0,5,7,15,161430,163724,52200,1915,0,10
10,10,8,100632,10,0,7,7,249,161430,163725,52200,100634,0,10
10,3,14,634,10,0,7,7,249,161430,163726,72000,1906,0,10
